UniqueCount	AmbigCount
828	0
1460	0
636	0
0	0
648	0
3554	2
816	0
14	0
1362	0
1322	0
877	0
1804	0
196	0
1272	0
351	0
438	0
2120	0
1732	374
374	0
712	0
780	0
816	0
2	0
3331	0
640	0
552	0
0	8
0	587
5	0
320	0
2019	1
1428	0
776	0
9478	0
0	0
1597	1
372	0
3776	114
2210	0
696	0
358	0
86	0
540	0
0	4
554	0
1094	4656
573	0
1178	0
1258	0
228	0
478	0
867	0
1360	0
796	0
62	0
266	0
1870	0
314	0
1267	1
1604	0
940	1
2356	2
3821	0
1669	1
7	0
316	0
4	2
816	0
4205	0
1140	0
2942	0
0	48
0	0
184	0
408	0
458	0
0	0
296	0
0	0
176	0
678	2
408	0
504	0
543	0
6372	0
822	0
640	0
374	0
4614	0
2226	0
170	0
9	6
1204	0
4294	0
58	8
592	0
0	2
2234	0
10	0
2012	0
6	0
314	0
1326	0
94	0
1586	0
140	0
892	0
108	0
2852	0
3346	7
36	0
1662	0
438	0
58	0
966	0
4599	0
294	0
954	0
569	3
288	0
758	0
706	0
36614	0
168	0
113	0
2056	0
2074	0
2086	8756
98	206
2118	0
1982	0
526	0
1850	0
1981	0
676	0
2	0
0	82
688	0
1072	0
30	0
5562	0
0	0
466	0
12	6
2366	0
2886	90
188	0
1924	0
540	0
208	0
814	0
1012	0
0	1
2932	0
652	0
766	0
574	0
3680	0
180	0
0	0
278	0
380	0
1228	0
2744	0
628	0
2672	0
1504	0
214	2
1558	0
882	0
141	0
953	0
964	0
728	0
804	0
108	0
472	0
1878	0
672	0
636	0
0	0
316	0
470	0
3438	0
2958	0
8173	37848
0	0
434	0
672	0
1050	0
122	0
362	0
4820	0
6	0
818	0
52	0
1978	0
688	0
420	0
648	0
694	0
460	0
1342	0
1198	0
1247	0
1376	0
0	0
1863	0
1578	0
0	0
0	225
88	0
10	3
60	0
328	0
1040	0
782	0
240	0
0	1
172	0
4858	0
1252	0
466	0
824	0
732	0
450	0
10549	0
380	0
372	0
212	0
1062	0
486	0
12	0
498	0
952	0
358	0
896	0
202	0
220	0
1440	0
1065	3
0	0
308	0
638	0
967	0
406	0
0	0
557	0
50	0
1040	0
154	0
1074	0
1458	0
1868	0
58	0
876	0
2580	0
984	0
344	0
191	0
1432	50
620	0
572	0
0	358
1080	0
710	0
20582	8
1182	0
934	0
242	0
1188	0
2064	0
1964	0
130	0
1948	0
316	0
742	0
1204	0
1880	0
72	0
1024	0
554	0
0	17411
616	0
10562	0
48	0
4496	0
16	0
1534	0
38	4
6924	0
374	0
410	0
4182	0
561	0
0	0
2518	0
848	0
1508	0
54	0
1325	0
124	0
354	0
2098	0
234	0
6618	0
364	0
3214	0
552	0
3042	0
4	0
172	0
170	0
936	0
6	0
2444	0
1302	0
304	0
4	3
18	5
876	0
6	0
1072	0
538	0
479	1
4	0
1468	0
104	0
214	0
1072	0
522	0
820	0
16	0
2758	0
0	0
228	0
524	0
5032	0
222	0
337	0
656	0
622	0
172	0
3012	0
812	0
6	1
496	0
756	0
1902	0
653	1
5954	0
1134	0
1474	0
608	0
304	0
4	0
138	16
138	0
11788	0
730	0
534	184
33	43
486	0
824	0
280	0
392	0
1855	0
0	0
595	0
6	0
694	0
356	0
1334	0
1504	0
182	0
672	0
212	0
370	0
456	0
7	0
306	0
256	0
504	0
56	0
752	148
10	240
16	0
350	0
0	1
664	0
384	0
36	0
1050	0
966	0
951	0
74	0
550	0
0	1
0	16690
360	0
746	0
302	0
493	0
2400	389
936	0
7	0
0	0
218	0
1730	0
534	0
4049	0
8	2
304	0
1120	0
504	0
274	0
478	0
12	3
506	0
1036	0
292	0
2100	0
641	0
326	0
3152	0
9354	0
302	0
1878	0
11624	0
80	0
47	1
340	0
1632	0
484	0
1120	0
584	0
284	0
222	0
425	0
652	0
0	0
840	0
456	0
272	0
984	0
4982	0
0	0
6	0
194	0
89	0
0	0
1454	0
234	0
566	360
1844	2
652	0
1366	0
1644	0
102	0
20	0
1354	0
28	0
558	0
239	0
123	0
374	0
489	0
1532	0
168	125
130	0
3856	0
10	2
212	1702
2158	0
302	0
190	0
39017	109
322	242
766	0
352	0
170	0
210	0
380	0
1790	0
504	0
784	0
466	58103
916	0
254	0
476	0
412	0
444	0
450	0
670	0
1088	0
3046	116654
370	0
416	0
666	0
4	0
382	0
702	0
608	0
1503	0
538	0
416	0
534	0
526	0
562	0
674	4
146	0
1662	0
404	0
424	0
50	0
2	2
384	0
1606	0
382	0
98	0
608	0
4	1
5284	0
692	0
1844	0
488	0
1822	0
600	0
392	60
1074	0
78	0
328	0
748	0
1044	5588
430	0
278	0
1824	6
49	0
1462	0
1234	0
464	0
500	0
184	0
0	0
7196	0
70	18430
832	0
596	0
360	0
1637	0
0	0
3376	0
252	0
2	0
6	2
654	0
826	0
523	0
2452	0
5682	0
130	0
1213	0
0	0
166	0
1814	0
346	0
342	0
3372	0
1274	0
0	192
520	0
94	0
14	0
456	0
1116	0
17466	0
738	0
208	0
845	1
773	1
1372	0
983	0
1118	0
598	0
722	0
2	0
64	0
29125	0
0	0
138	0
726	0
834	0
858	0
122	0
306	0
3106	0
144	0
14	0
1530	0
444	0
870	0
0	0
412	0
1336	0
372	2
12	0
206	0
3038	0
341	0
24	2
1266	2
328	0
1035	0
1571	1
527	0
1236	0
0	8
4100	0
428	0
152	0
1338	0
32	0
30	166
1094	0
1658	0
1338	0
674	0
1210	0
516	0
804	0
274	240
2	0
1624	0
668	0
2650	0
1406	190
2583	0
34	0
158	3652
26	0
412	0
2	0
1082	0
326	0
474	0
394	0
3334	0
0	0
840	0
1076	0
206	0
974	0
18470	0
326	0
1176	0
2864	0
388	0
16	0
0	19312
950	0
328	0
502	0
0	0
1684	0
396	0
1696	0
0	0
3620	0
678	0
1046	0
874	0
1400	0
3682	0
2287	0
3938	1
3064	0
866	0
1660	0
488	0
2518	0
6	6
2	1
579	0
602	0
446	0
526	0
1286	0
1856	0
2	1
1193	0
468	0
208	0
1310	0
1684	0
294	0
134	0
1706	0
234	0
698	0
490	0
26	0
980	0
610	4
982	0
159	0
1576	0
1084	0
682	0
458	0
600	0
1488	186
2	0
0	0
36	0
1878	0
1939	0
638	0
44	0
436	0
0	0
362	0
958	0
84	0
0	0
1092	0
2235	0
5094	0
458	0
341	0
982	0
22	0
324	0
157	0
4	1
214	0
628	0
2198	0
1854	812
2	0
2492	0
600	0
3216	0
1906	1096
457	1
238	0
730	0
2012	0
402	0
4	0
1960	0
1462	0
0	0
1042	0
358	0
894	0
2898	0
0	0
834	0
4	0
0	0
156	0
152	0
450	0
914	0
1010	0
0	0
342	0
632	0
118	0
2410	0
1636	0
2	3
3	0
378	0
2498	0
308	0
590	0
3988	0
63	84
2	0
476	0
895	0
12	2
562	0
722	0
318	0
378	0
6598	0
494	0
464	0
950	0
0	2
1098	0
832	0
394	0
670	0
3034	0
4486	0
2867	0
282	0
1224	0
422	0
0	0
264	0
2034	0
898	0
268	1670
306	0
244	0
270	0
0	37
1562	0
504	0
12	0
268	0
344	0
334	0
3336	0
1402	0
0	0
1146	0
738	0
2382	0
746	0
946	0
858	0
2278	0
8316	0
1602	0
1762	0
22	0
688	0
658	0
836	0
1313	0
728	0
406	0
532	0
358	0
514	0
1174	0
1390	0
1212	0
745	0
110	0
210	0
242	0
0	18556
302	0
6	0
986	0
64	0
889	0
382	0
0	258
986	0
31624	0
884	0
8822	0
63	0
0	0
98	0
2996	0
785	3
978	0
696	0
516	0
1088	0
946	0
294	0
0	2
0	0
198	0
1248	0
700	0
2754	474
4	0
658	0
0	66
4	0
1117	3
18	0
2824	0
9688	0
1121	0
0	0
232	0
282	0
2710	0
8	0
1798	0
6102	0
236	0
2708	0
346	0
3402	90
1202	0
556	0
338	0
380	0
390	0
5802	874
318	0
1448	0
9670	4722
180	0
3488	0
1682	0
1282	0
24	0
1706	0
760	0
144	0
234	0
924	0
2	7
438	0
386	0
470	0
540	0
1876	0
4738	0
1130	0
5596	0
1184	0
2028	0
1308	0
2226	0
456	0
1152	0
1948	0
0	0
988	0
2440	14
927	0
686	0
398	0
464	0
2	0
946	0
362	0
1112	0
204	0
2040	0
1032	0
3850	0
4	214
2924	0
208	0
6	38
670	0
446	0
4584	0
1904	0
2	3
284	0
353	0
86	0
939	1
390	0
0	0
4	0
186	0
1185	0
156	0
762	0
1588	0
1834	0
359	0
68	0
3222	0
660	0
2386	0
634	0
626	0
1360	0
380	0
616	0
67	4
448	0
0	0
7	0
917	1
78	0
948	0
616	0
0	171
908	0
332	0
856	0
792	0
1734	0
2130	0
760	0
4040	0
397	0
0	0
880	0
487	0
5204	350
2265	1
9796	0
0	2
860	0
570	0
674	0
62	0
2222	0
4204	18
1878	0
4128	0
30	344
0	216
340	0
1714	0
1044	0
406	0
21	0
584	0
608	0
6	0
544	0
2	3
6	2
1422	0
5713	0
1130	0
4368	0
1066	0
0	0
650	0
244	0
990	0
950	0
15	0
752	0
1397	0
2074	0
692	0
180	0
1052	4
332	0
2292	1820
1486	0
1944	0
794	0
734	0
419	0
310	0
5586	0
1718	0
516	0
1310	0
192	0
3354	0
6804	6
5454	0
670	0
916	0
492	0
8	5
1222	0
572	0
976	0
10	3
1000	0
878	0
1228	0
638	0
2858	0
2	8
8	0
86	0
2480	0
974	0
384	0
562	0
347	881
156	0
0	0
6022	0
2938	0
0	0
1730	0
22	0
1516	0
166	0
750	0
741	0
8	0
66	0
636	0
434	0
226	0
730	0
454	0
194	0
18	31
1756	0
1388	0
476	0
34	2868
292	0
41224	0
388	0
1054	0
3126	0
514	0
338	0
1188	0
572	0
652	0
1306	0
194	0
384	0
0	1
0	0
146	0
0	10
308	0
186	0
346	0
10	1
581	2
773	1
0	0
2300	0
2382	0
228	0
8	8
4130	2
1182	0
340	0
1504	0
1212	0
84	0
760	0
1616	0
2130	0
355	0
190	0
140	0
648	0
458	0
4087	4
1357	1
4222	0
482	0
0	0
3131	0
134	0
268	0
622	0
284	0
256	0
18	0
4444	340
1134	0
622	0
78	148
1666	0
602	0
446	0
144	0
4	254
576	0
6	0
0	0
402	0
1592	2
606	4454
748	0
0	8
0	1204
1244	0
978	0
2118	0
930	0
28	0
1951	0
0	0
144	0
2832	0
448	0
620	0
0	0
320	0
2	1
452	0
428	0
810	0
1312	0
616	34
108	0
48	0
2032	350
458	0
446	0
28	0
936	0
4762	0
1120	0
818	0
420	0
82	0
228	0
0	0
104	0
0	1
2148	0
630	0
2092	0
374	0
1268	0
0	0
2	0
136	0
30	0
1344	0
1587	0
1056	0
634	0
12092	0
2012	0
2	1
434	0
46	0
940	0
978	0
652	0
5450	0
0	0
1644	0
0	0
1342	0
1156	0
108	0
6	0
392	0
6426	2
4	0
853	3
390	0
744	0
0	4
944	460
476	0
2822	0
560	0
712	0
1852	0
208	0
444	0
1346	0
2	0
278	0
0	1
2160	0
861	1
324	0
0	0
432	0
572	0
620	1052
0	5522
566	0
0	0
334	0
1165	0
323	0
3794	0
1642	0
4	2
606	0
930	0
0	86
482	0
1514	0
226	290
4	2
702	0
366	0
688	0
14	130
706	0
1186	0
576	0
28	5884
6	3
666	0
508	0
300	0
974	0
790	0
2678	0
2	0
0	184
856	0
1064	0
382	0
1166	0
884	0
1043	0
90	0
720	0
1436	0
630	0
1176	0
577	0
780	0
6844	0
854	0
1104	0
2360	0
3026	0
0	0
1178	0
1100	0
2	0
1670	0
882	0
700	0
3932	0
1671	0
276	0
1666	0
310	0
370	0
102	0
496	0
696	0
278	0
3460	0
372	0
430	0
4293	0
354	0
1374	0
494	0
17104	0
4337	0
334	0
927	1
21	3
444	0
736	0
668	0
762	0
1844	0
2	0
408	0
0	0
292	0
2250	0
98	0
592	0
324	0
676	0
10	0
2	0
1822	0
10	0
1310	0
356	0
150	0
200	0
1890	0
2236	0
0	0
234	0
8	0
1100	0
1104	0
375	84
6	0
208	0
4	0
1566	0
1424	0
546	0
2492	0
556	0
1064	0
336	0
920	0
46012	19898
1470	0
1300	0
800	0
4	1
274	542
13498	0
8201	0
452	0
328	0
6444	0
250	0
322	0
45900	0
1058	0
13741	0
262	0
559	0
342	0
442	0
600	0
4	1
4518	0
64	0
537	0
1964	0
290	0
10908	0
376	0
704	0
802	0
3184	0
820	0
1654	0
0	0
376	0
344	0
1341	0
8	0
458	0
334	0
1390	0
310	894
2176	0
126	0
0	87
8164	0
134	31067
744	0
318	0
302	0
646	0
1056	0
1708	0
302	0
350	0
156	0
102	0
224	0
1662	0
572	0
5090	0
1260	0
586	0
0	0
820	0
1942	0
814	0
195	0
20	0
2461	1
1	0
832	0
290	0
0	0
28	0
832	0
208	0
2	0
424	0
12	0
1592	0
752	9124
678	0
3278	1116
238	0
3786	0
573	0
1	0
432	0
22	0
204	3222
0	0
0	0
3	0
514	0
1222	0
1100	0
304	0
728	0
474	0
1472	0
3	0
2417	3
68	0
1	0
352	0
678	0
90	0
2542	0
608	0
10	1
1667	0
0	0
1012	302
52	0
11818	0
882	0
2	0
1	0
70	46
2764	0
3552	0
586	0
82	0
2336	0
10	2
734	14
1114	0
1264	0
2930	6
1164	0
0	0
28	0
10	0
166	0
902	0
2040	0
1134	0
648	0
450	0
680	0
105	0
808	0
2056	0
244	0
578	0
0	1
825	0
3346	0
906	0
1429	0
448	0
866	0
16411	0
344	0
376	8412
2800	0
258	0
282	0
14622	0
5619	166
2084	0
1025	0
6	18
310	0
880	0
272	0
2	0
492	0
500	0
723	0
276	0
560	2
2158	0
1884	0
1650	0
465	0
386	0
1436	0
1196	0
390	538
3108	0
240	92
304	0
1897	3
8	0
767	0
290	0
286	0
2366	0
534	0
1028	0
36	0
40	0
462	0
298	0
2556	0
586	0
7116	0
0	0
184	0
1376	5624
654	0
182	0
800	26
46	24
318	0
70	0
640	0
49117	0
496	0
18	0
552	0
1258	0
2462	0
468	0
1274	0
98	0
454	0
1012	0
1917	0
1620	116654
4	3
456	0
616	264
1064	0
1479	0
362	0
112	0
686	0
274	0
1536	0
1244	0
1566	0
0	8
1994	0
1920	0
2354	0
528	0
417	0
5392	0
2244	0
2910	0
6	92
422	0
125	0
1750	0
342	0
2	0
25303	0
7324	0
0	0
0	1588
396	0
224	0
2	0
814	0
35656	600
14	6
558	0
72	0
502	0
480	0
1760	0
624	0
938	0
12	2
1436	0
1306	0
1268	0
822	0
614	0
6	0
76	0
180	0
980	0
216	0
15428	0
450	0
136	0
1102	0
778	0
2876	0
828	0
356	0
658	0
3390	0
216	0
546	0
535	0
4	0
1304	0
674	0
3106	0
524	0
380	0
674	0
534	2
3	0
248	0
76	0
26	26
2958	0
74	0
5684	0
5984	0
1730	0
462	0
1104	2968
603	0
340	0
188	0
218	0
1582	0
372	0
1192	0
8001	796
9	1
460	0
160	150
2054	0
1668	1
9358	0
54	0
874	0
384	0
26	0
15455	1670
1142	0
1116	0
336	0
1046	0
132	0
1650	0
1708	0
20	14
296	0
1300	6
376	0
1268	0
0	0
0	92
43932	0
1380	0
1068	0
462	0
1127	0
356	0
962	0
6914	0
1066	0
98	0
830	0
568	0
7	1
10760	0
0	0
1524	0
1022	0
1743	1
2746	0
1506	0
964	0
6	0
816	0
490	0
13146	0
376	0
4060	0
654	0
358	0
3	2
576	0
1147	0
1194	0
262	0
1180	0
530	0
154	0
349	0
0	236
852	0
458	0
270	0
808	0
654	4
1958	0
538	0
4	0
3	3
362	0
1028	0
546	0
806	0
412	0
2	0
0	0
3606	0
0	0
482	0
10	0
254	0
1164	0
1792	0
4076	0
4006	0
626	0
6	0
0	12
1616	0
188	0
456	0
1334	0
6	0
630	0
276	0
1704	0
1058	0
0	0
366	0
228	0
2998	0
4	0
0	0
258	0
798	0
418	0
1040	0
1082	0
1532	0
468	0
1492	0
1268	0
686	0
3772	0
1996	952
338	0
0	0
1770	0
530	0
3206	0
6578	0
0	0
550	0
1408	0
2	0
546	0
2406	0
282	0
0	0
656	0
3316	0
17926	1094
482	0
328	0
29	0
282	0
912	0
1718	0
20634	0
1358	0
4046	0
1140	0
338	0
1238	0
2990	0
1555	0
584	0
57	0
3266	0
1060	0
403	0
712	0
366	0
2390	0
850	0
272	0
2	0
444	0
225	0
782	0
472	0
1690	2
720	0
880	0
3190	0
260	0
490	2144
0	2
722	0
3580	0
2	0
1020	0
566	0
680	0
10	0
902	0
30	0
0	0
588	0
5678	0
2	20
1586	0
686	0
744	0
234	0
250	0
1794	0
0	0
1959	0
6	3
128	0
214	0
12	0
490	0
0	0
0	0
2232	0
106	0
846	0
940	0
4	3
1062	0
1076	0
930	0
3348	0
1954	0
3	0
830	0
406	0
398	0
2146	2
1347	1
0	0
110	0
2	0
2420	0
888	0
1180	0
2958	0
197	0
2274	0
1042	0
1021	0
3056	0
140	0
434	0
0	0
928	0
612	0
64	0
28	1
472	0
632	0
1974	0
1212	0
6	0
1980	0
1038	0
1126	0
924	84
1388	542
1792	0
234	0
740	0
1984	0
5376	0
246	0
1042	0
204	0
818	0
1174	0
686	0
536	0
150	0
328	0
5496	0
1416	0
1038	0
27	0
22	0
600	0
456	0
0	0
274	0
1000	2
1000	0
406	0
146	0
22	732
3530	0
1156	0
638	0
556	0
1080	0
8002	0
108	0
186	0
432	0
3502	0
4650	0
26	1
1470	0
13	0
386	0
2182	0
1232	0
1078	0
1112	2
510	0
374	0
123	0
310	0
140	0
100	0
48	0
3856	0
12450	0
1104	0
2	336
270	0
0	0
4	0
1250	0
880	0
542	0
1764	0
1622	0
878	0
0	0
480	0
3280	68
452	0
1170	0
30034	0
8	1
418	0
858	0
1928	34
1170	0
190	0
1516	0
784	0
5292	200
809	1
1233	0
228	0
346	0
494	0
0	2
918	0
6	0
404	0
604	0
206	0
946	0
1992	0
910	0
256	0
1598	0
1328	0
458	0
2268	0
48	0
280	0
296	0
702	0
526	0
1192	0
364	0
204	0
15340	4
3300	1134
838	0
1104	0
684	0
432	0
1092	0
0	0
4736	2522
1354	0
389	0
1309	0
2150	0
6	0
1908	0
874	0
2930	0
246	0
2146	0
630	0
1430	546
664	0
1298	0
232	0
2718	0
32	0
7612	0
12984	34
1443	0
682	0
742	0
1122	0
8	892
2646	0
687	1
4751	0
1634	0
606	0
16	0
1572	0
516	0
574	0
2526	0
1350	0
4	1
184	0
2918	0
126	0
304	0
906	0
384	0
0	0
2260	0
5018	0
292	0
1402	0
1128	0
706	0
0	0
132	0
36	0
1266	0
420	0
426	0
1429	0
19116	0
5474	8
534	0
636	0
1234	0
914	0
2	6
402	0
1	0
416	0
1312	0
1150	0
0	38
283	0
3618	0
56	0
284	0
1472	0
1724	0
1200	0
136	0
328	0
2	36
4722	0
2433	0
6	0
1034	0
3216	0
357	0
298	0
984	0
1842	0
2	0
9722	0
42	0
340	0
760	0
284	0
962	0
8	1
1818	0
2058	1096
2658	0
10002	0
420	0
238	0
808	0
506	0
818	0
1478	0
906	0
988	0
1104	0
336	0
1478	0
546	0
359	0
0	0
418	0
422	0
1144	0
0	4813
10	0
746	0
2	0
6	0
0	8
190	0
288	0
1536	0
90272	254
532	0
1432	0
1528	0
8	3
5276	0
1572	0
1516	4
1094	0
1038	0
924	0
4955	0
1440	0
620	0
2	0
426	0
786	0
1780	0
254	0
58	0
4388	0
0	38
0	0
668	0
2418	0
504	0
204	0
2792	0
9	1
316	0
1930	0
410	0
838	0
394	0
806	0
12090	0
7	0
640	0
6	0
1232	0
454	0
68	0
2996	0
304	0
2308	0
757	0
768	0
2	0
4	0
274	0
493	0
64	0
0	0
12	0
357	3
2	1
96	0
342	0
4352	0
2	0
210	0
8	98
3138	0
0	0
440	0
2016	8756
0	0
1085	1
272	0
2388	0
4950	0
406	0
876	0
231	0
1816	0
478	0
546	0
4	0
18	0
1474	0
262	0
1316	124
272	0
7	1
708	0
0	1
950	0
160	0
3666	0
92	0
0	0
1102	0
92	0
12	368
1456	0
3438	0
888	0
672	0
708	0
1204	0
152	0
520	0
454	0
1048	0
732	0
474	0
2632	0
1352	0
5068	2
814	0
1230	0
1416	0
90	0
0	0
9540	1208
3388	0
1520	0
2510	0
50	406
252	0
2	1
2214	424
406	0
2914	0
3654	0
918	0
1642	98
1064	0
1305	0
408	0
1802	0
0	0
130	0
146	0
1	0
712	0
264	0
2672	0
450	0
788	0
892	0
1084	0
1074	142
272	0
1508	0
894	0
194	0
4554	0
300	0
968	0
566	0
394	0
625	1
30	0
690	0
294	0
158	0
1012	0
2088	0
8	2
1470	0
168	0
800	0
947	1
561	0
1772	0
494	0
286	0
1507	5
70	0
3	2
268	0
620	0
1768	0
392	0
0	1
96	0
2	0
80	24
800	0
1080	0
47	121
1006	0
0	0
719	152
100	0
2690	0
2	0
648	0
5258	0
500	0
456	0
4486	0
1100	0
2980	4
500	0
7015	0
4032	2
420	0
1218	0
270	0
320	0
0	0
822	0
4	74
817	0
492	0
119	0
5296	0
290	0
878	0
618	0
140	0
0	36
2150	0
404	120
808	0
368	0
342	0
320	0
4	7840
592	0
6	0
520	0
3464	0
598	0
728	0
3120	0
32	68
14	0
448	0
2706	0
910	0
342	0
1898	0
0	0
1076	0
4270	190
422	0
2444	0
6	1
586	0
248	0
2008	0
798	0
6958	0
1044	0
3	13
826	0
3153	1
228	0
226	0
850	0
680	0
0	0
2156	0
1213	1638
6	0
404	0
900	0
336	0
2830	0
1140	0
4890	0
196	0
502	0
482	0
622	0
752	0
1268	0
0	0
622	0
1020	0
188	0
440	0
478	0
1012	0
18	0
