UniqueCount	AmbigCount
850	0
1022	0
5014	0
258	0
0	0
412	0
2	0
27	4
722	0
1054	0
4	2
468	0
990	0
578	0
1518	0
1186	0
752	15004
236	0
598	0
2432	0
196	0
492	0
646	0
154	0
1052	2
18874	0
276	0
32	0
0	0
2	1
2959	0
3	0
806	0
752	0
1388	0
50	440
86	0
2	0
0	0
346	0
740	0
202	0
12	0
19092	112
520	0
3208	0
88	0
1670	0
2926	2392
966	0
9249	0
2258	0
982	0
978	0
1072	0
898	0
306	0
374	0
1670	2584
308	0
7385	6
390	0
908	0
806	0
1140	0
248	0
0	0
412	0
4074	6
688	0
4	0
1158	0
802	0
658	0
1820	0
120	0
1000	0
152	0
200	0
2118	0
1208	186
378	0
564	0
1036	0
1466	0
4	0
1028	0
464	0
362	0
0	4
0	513
2	0
360	0
1101	1
1186	0
868	0
7074	0
0	0
1172	0
326	0
4392	114
2301	0
496	0
170	0
78	0
290	0
0	2
296	0
418	4680
218	0
904	0
584	4
320	0
386	0
826	0
622	0
446	0
14	0
92	0
1140	0
270	0
1104	0
1206	0
654	0
1814	26
3234	0
1245	3
4	0
32	0
6	4
730	0
2770	0
952	0
1848	0
0	38
0	0
44	0
350	0
452	0
0	0
392	0
8	0
208	0
577	1
316	0
476	0
268	0
4328	0
508	0
402	0
288	0
2436	0
960	0
39	0
1	2
962	0
327	0
32	2
378	0
8	0
874	0
8	1
1306	0
0	0
526	0
1732	0
106	0
1404	0
38	0
1324	0
68	0
2858	96
1277	3
22	0
980	0
532	0
60	0
884	0
4936	0
304	0
1088	0
714	4
152	0
332	0
632	0
23598	0
148	0
29	0
919	0
664	0
3050	11214
114	248
2102	0
2358	0
296	0
1848	0
1540	0
754	0
0	0
0	42
584	0
194	0
2	0
5256	0
0	1
410	0
10	7
1229	0
3280	90
130	0
2024	0
284	0
78	0
730	0
852	0
0	2
3592	0
452	0
7214	0
542	0
6408	0
142	0
2	0
254	0
386	0
1076	0
4156	0
256	0
1500	0
802	0
385	3
2252	0
926	0
167	0
926	0
1026	0
452	0
2392	0
48	0
216	0
874	0
428	0
384	0
2	0
166	0
237	0
2736	0
3473	3
15344	53082
0	0
338	0
526	0
40	0
146	0
412	0
5118	0
0	0
1024	0
30	0
1086	0
812	0
452	0
682	0
586	0
356	0
1036	0
1266	0
1952	0
1854	0
0	0
1702	0
1650	0
4	0
0	113
118	0
10	7
38	0
256	0
958	0
1840	0
242	0
0	0
202	0
5658	0
798	0
332	0
624	0
516	0
758	0
9286	0
290	0
210	0
82	0
1098	0
378	0
14	0
440	0
782	0
146	0
1204	0
158	0
40	0
1094	0
1057	3
0	0
104	0
264	0
770	0
146	0
0	0
531	1
54	0
894	0
46	0
756	0
2120	0
1668	0
62	0
1336	0
1573	0
889	0
344	0
171	0
1348	58
418	0
614	0
0	376
622	0
758	0
14430	2
104	0
256	0
334	0
915	0
1094	0
1144	0
50	0
1086	0
520	0
706	0
984	0
1544	0
154	0
1256	0
556	0
0	13836
476	0
6268	0
18	0
2704	0
18	0
1694	0
37	6
5752	0
330	0
410	0
3306	0
540	0
2	0
370	0
860	0
282	0
42	0
1190	0
133	1
342	0
1434	0
264	0
5458	0
404	0
3202	0
604	0
492	0
8	0
210	0
192	0
508	0
8	0
2298	0
1366	0
302	0
0	1
8	1
724	0
0	1
1026	0
356	0
456	0
10	0
1470	0
160	0
298	0
1300	0
434	0
942	0
22	0
2842	0
2	0
160	0
260	0
850	0
106	0
54	0
622	0
496	0
198	0
1906	0
538	0
6	0
334	0
486	0
1200	0
359	1
1174	0
878	0
848	0
548	0
378	0
6	2
0	0
100	0
17384	0
618	0
414	116
23	66
1282	2
645	0
378	0
198	0
1076	0
0	0
552	0
4	0
688	0
246	0
1260	0
298	0
114	0
412	0
198	0
362	0
406	0
3	0
426	0
164	0
222	0
28	0
614	148
6	202
62	0
388	0
0	1
465	0
720	0
12	0
968	0
726	0
1468	0
18	0
426	0
0	1
0	13388
532	0
618	0
440	0
640	0
544	98
710	0
0	0
0	0
370	0
2695	0
644	0
3166	0
2	3
232	0
1026	0
372	0
304	0
368	0
10	1
484	0
704	0
548	0
844	0
377	0
344	0
2768	0
9248	0
338	0
1626	0
10352	0
30	0
72	0
368	0
904	0
410	0
714	0
348	0
360	0
146	0
758	0
634	0
0	0
642	0
478	0
188	0
766	0
2864	0
0	0
6	0
124	0
2	0
0	0
892	0
285	1
484	378
1849	1
436	0
1722	0
2200	0
1	0
72	0
1026	0
14	0
506	0
446	0
134	0
410	0
308	0
227	0
18	18
118	0
1180	0
0	0
124	1138
2144	0
354	0
154	0
48632	158
400	228
1090	0
456	0
306	0
208	0
994	0
1622	0
510	0
602	0
254	11480
896	0
136	0
468	0
476	0
590	0
188	0
762	0
1062	0
2302	131888
354	0
277	0
740	0
0	0
438	0
706	0
354	0
1164	0
589	1
154	0
582	0
416	0
516	0
702	4
236	0
1482	0
226	0
426	0
29	0
0	2
546	0
2066	0
436	0
90	0
492	0
2	0
3508	0
454	0
2404	0
462	0
2056	0
634	0
138	26
870	0
72	0
316	0
752	0
1484	6210
110	0
364	0
323	1
245	0
814	0
1048	0
244	0
448	0
110	0
190	0
10518	0
102	14992
538	0
558	0
252	0
1530	0
0	0
3217	0
46	0
2	0
0	0
446	2
580	0
448	0
2872	0
4462	0
102	0
806	0
0	0
340	0
2562	0
214	0
240	0
2382	0
804	0
0	20
462	0
85	0
20	0
430	0
564	0
19598	0
540	0
311	1
688	0
708	0
1028	0
1000	0
1116	0
516	0
670	0
6	0
50	0
6562	0
0	0
112	0
866	0
728	0
628	0
120	0
262	0
1226	0
156	0
12	0
1576	0
338	0
610	0
132	0
604	0
2524	0
258	2
14	0
88	0
3768	0
354	0
20	2
1748	2
452	0
1114	0
1319	1
178	0
3244	0
0	0
4852	0
250	0
102	0
770	0
38	2
0	130
1084	0
2886	0
1148	0
660	0
370	0
146	0
682	0
262	202
2	0
2130	0
818	0
2348	0
2476	308
2657	1
54	0
150	4110
2	0
416	0
0	0
547	0
222	0
620	0
122	0
1674	0
0	0
598	0
710	0
212	0
870	0
4702	0
0	0
1136	0
2282	0
248	0
1456	0
0	15285
592	0
1143	0
292	0
0	0
1320	0
134	0
1894	0
4	0
5616	0
776	0
780	0
834	0
1224	0
3428	0
1942	0
2079	1
3273	0
480	0
1156	0
450	0
2716	0
6	8
2	6
352	0
492	0
354	0
396	0
888	0
2174	0
0	1
1132	0
391	0
146	0
1012	0
1500	0
224	0
136	0
1590	0
270	0
246	0
446	0
4	0
918	0
770	2
629	0
132	0
987	0
982	0
404	0
444	0
504	0
1364	162
0	0
48	0
34	0
1882	0
1234	0
550	0
30	0
424	0
2	0
338	0
1002	0
100	0
0	0
614	0
4550	0
6472	0
280	0
224	0
1672	0
15	0
108	0
88	0
2	0
294	0
508	0
1714	0
1490	688
0	0
1056	0
636	0
4240	0
2022	1274
334	0
176	0
482	0
1404	0
366	0
2	0
2016	0
538	0
0	0
490	0
154	0
1106	0
2380	0
4	0
652	0
30	2
0	0
54	0
162	0
436	0
606	0
744	0
0	0
38	0
182	0
230	0
1986	0
1606	0
6	0
3	0
250	0
1260	0
460	0
676	0
5409	0
55	127
2	0
444	0
714	0
2	0
596	0
596	0
161	0
344	0
7566	0
524	0
516	0
884	0
0	3
896	0
944	0
376	0
516	0
5662	0
2532	0
1314	0
322	0
736	0
370	0
0	1
244	0
1608	0
1194	0
600	167
262	0
220	0
278	0
0	15
1466	0
280	0
6	0
268	0
202	0
270	0
3906	0
954	0
0	0
844	0
863	0
2044	0
2190	0
640	0
600	0
2800	0
6837	0
1662	0
830	0
2	0
520	0
1210	0
546	0
846	0
414	0
370	0
364	0
352	0
282	0
690	0
1194	0
2112	0
388	0
108	0
308	0
242	0
0	14752
70	0
8	0
914	0
118	0
542	0
318	0
0	212
1192	0
11880	0
726	0
5586	0
80	0
0	0
56	0
2800	0
843	1
682	0
440	0
414	0
1092	0
932	0
242	0
1	2
4	0
298	0
1144	0
480	2
3158	632
4	0
508	0
2	46
0	0
1373	1
72	0
706	0
9704	0
606	0
0	0
118	0
562	0
2514	0
4	0
1148	0
5752	0
186	0
2918	0
230	0
4548	90
472	0
602	0
272	0
358	0
130	0
6308	1016
382	0
2112	0
15922	7590
176	0
3250	0
2052	0
1103	0
12	0
1520	0
640	0
120	0
142	0
1056	0
1	3
308	0
258	0
142	0
632	0
900	0
5206	0
578	0
2988	0
1128	0
3162	0
640	0
4688	0
230	0
726	0
1716	0
0	0
862	0
1336	28
934	0
404	0
356	0
354	0
3	2
740	0
212	0
1162	0
494	0
1481	1
1116	0
4064	0
10	214
3008	0
196	0
9	12
290	0
284	0
2358	0
1434	0
4	1
253	0
256	0
50	0
772	0
248	0
0	0
2	0
166	0
968	0
96	0
544	0
838	0
958	0
198	0
30	0
3300	0
664	0
1222	0
496	0
292	0
1584	0
370	0
542	0
28	0
466	0
2	0
2	0
591	1
136	0
612	0
564	0
0	214
842	0
380	0
948	0
272	0
2184	0
1118	0
400	0
5106	0
252	0
0	0
1238	0
580	0
6524	450
1573	1
10710	0
0	4
594	0
446	0
798	0
54	0
1140	0
3895	15
1666	0
5684	0
12	334
4	22
292	0
474	0
540	0
410	0
12	0
500	0
496	0
6	0
304	0
0	1
0	2
1028	0
2052	0
1029	0
2122	0
1256	0
0	0
512	0
232	0
522	0
521	0
2	0
424	0
2296	0
1700	0
681	0
188	0
1177	5
424	0
2516	2392
816	0
938	0
780	0
646	0
480	0
342	0
5680	0
966	0
376	0
1084	0
122	0
2546	0
8307	7
4936	0
696	0
778	0
530	0
0	6
598	0
496	0
938	0
0	1
654	0
1036	0
662	0
420	0
2404	0
0	12
0	0
10	0
1906	0
548	0
310	0
520	0
23	32
134	0
4	0
7134	0
1888	0
0	0
1150	0
28	0
482	0
224	0
614	0
456	0
2	0
22	0
870	0
310	0
300	0
704	0
362	0
238	0
10	31
1435	0
1368	0
178	0
0	176
212	0
11098	0
384	0
949	0
3722	0
456	0
158	0
748	0
490	0
840	0
714	0
74	0
288	0
0	0
2	0
150	0
0	1109
342	0
220	0
618	0
2	0
295	1
776	0
0	0
1708	0
1868	0
150	0
2	7
2794	4
784	0
372	0
1650	0
316	0
40	0
716	0
910	0
1428	0
336	0
140	0
180	0
582	0
384	0
9179	24
498	0
3435	0
960	0
2	0
2432	0
150	0
234	0
576	0
226	0
136	0
38	0
5956	406
984	0
500	0
46	148
1448	0
888	0
230	0
186	0
12	45
413	0
0	0
2	0
122	0
876	2
618	4224
644	0
0	0
0	172
1116	0
836	0
1706	0
760	2
18	0
1162	0
8	0
140	0
1256	0
276	0
610	0
0	0
118	0
0	0
184	0
118	0
664	0
688	0
1536	28
0	0
8	0
1872	450
352	0
388	0
22	0
584	0
24570	0
980	0
606	0
580	0
96	0
102	0
2	0
110	0
2	2
1364	0
506	0
2420	0
558	0
662	0
0	0
2	0
10	0
13	0
406	0
1792	0
708	0
1968	0
11472	0
892	0
0	3
408	0
0	0
868	0
1042	0
752	0
5644	0
0	0
1082	0
0	0
19	0
1098	0
78	0
54	0
190	0
10175	26
2	0
502	2
360	0
708	0
4	4
682	336
414	0
2780	0
482	0
486	0
1436	0
278	0
6070	0
1064	0
2	0
788	0
0	0
1456	0
797	1
188	0
0	0
528	0
416	0
1952	2544
0	4570
432	0
0	0
76	0
1326	0
184	0
4354	0
2080	0
2	3
660	0
797	0
2	62
518	0
270	0
44	26
4	2
536	0
280	0
844	0
16	157
554	0
770	0
468	0
78	7068
2	2
804	0
426	0
0	0
1106	0
573	0
3436	0
6	0
0	226
671	0
1834	0
496	0
742	0
1232	0
566	0
134	0
586	0
1632	0
58	0
1296	0
126	0
294	0
2548	0
858	0
1560	0
3176	0
1586	0
2	0
1382	0
680	0
0	0
736	0
1234	0
524	0
0	0
1495	0
182	0
1568	0
522	0
304	0
22	0
436	0
644	0
340	0
3690	0
290	0
374	0
4740	0
573	0
1088	0
568	0
5958	0
1672	0
336	0
955	1
18	4
378	0
556	0
398	0
738	0
2122	0
2	0
296	0
0	1
190	0
1634	0
50	0
615	1
382	0
878	0
10	0
2	0
1816	0
12	0
1303	0
262	0
166	0
220	0
2182	0
2246	0
4	0
166	0
6	0
462	0
598	0
316	50
2	0
278	0
4	0
778	0
1474	0
360	0
3246	0
434	0
960	0
450	0
830	0
8774	20716
1052	0
896	0
810	0
2	2
384	548
16726	0
4	0
432	0
496	0
8384	0
82	0
268	0
16092	0
682	0
10940	0
602	0
404	0
254	0
298	0
730	0
2	0
2516	0
27	0
414	0
1252	0
208	0
4142	0
508	0
430	0
968	0
5572	0
832	0
2640	0
0	2
338	0
502	0
1588	0
0	1
324	0
198	0
1284	0
2	25
2434	0
64	0
0	16
2292	0
220	31854
492	0
238	0
462	0
454	0
858	0
876	0
194	0
198	0
114	0
102	0
220	0
1898	0
530	0
5052	0
1340	0
704	0
1	0
538	0
1773	1
588	2
102	0
10	0
3023	1
0	0
502	0
262	0
0	0
30	0
690	0
198	0
8	0
358	0
4	0
1116	0
9	415
184	0
3524	1386
78	0
1042	0
562	0
0	0
264	0
4	2
22	3422
0	0
498	0
2	0
22	0
1028	0
754	0
124	0
350	0
382	0
1904	0
3	3
1171	2
88	0
3	0
238	0
392	0
12	0
3076	0
374	0
2	3
1514	0
2	0
152	32
28	0
11790	0
2754	0
4	0
0	0
173	140
1496	0
1794	0
480	0
64	0
1764	0
18	10
3366	28
1338	0
1100	0
3571	9
1106	0
530	0
22	0
2	1
62	0
712	0
2560	0
1294	0
366	0
274	0
828	0
39	0
566	0
1592	0
220	0
616	0
1	1
590	0
3430	0
611	0
992	0
426	0
522	0
2280	0
280	0
38	411
666	0
330	0
192	0
16658	0
4539	178
2140	0
890	0
4	15
188	0
914	0
292	0
0	0
394	0
266	0
736	0
404	0
520	4
1894	0
1244	0
1290	0
168	0
216	0
1070	0
1268	0
294	436
1316	0
222	114
184	0
1857	5
2	0
702	0
304	0
206	0
2578	0
428	0
1026	0
35	0
38	0
732	0
398	0
2574	0
606	0
4232	0
0	0
238	0
2172	6868
436	0
1368	0
634	12
32	20
88	0
41	0
546	0
23967	0
452	0
12	0
638	0
66	0
1724	0
330	0
594	0
142	0
500	0
1012	0
1952	0
1740	131888
0	3
328	0
1068	338
1002	0
1508	0
34	0
70	0
6	0
218	0
1494	2
1018	0
736	0
0	3
1496	0
2056	0
1882	0
312	0
348	0
8436	0
1122	0
2834	0
4	10
254	0
80	0
1584	0
386	0
6	0
13606	0
12110	0
0	0
0	1374
244	0
228	0
0	0
924	0
48738	878
8	6
424	0
30	0
542	0
540	0
1114	0
558	0
1040	0
8	0
1812	0
1364	0
1154	0
572	0
378	0
4	0
32	0
158	0
480	0
230	0
9116	0
424	0
78	0
978	0
764	0
2168	0
592	0
496	0
572	0
2432	0
94	0
254	0
238	0
2	0
1256	0
0	0
1178	0
684	0
334	0
239	0
546	0
2	0
130	0
22	0
42	48
2068	0
8	0
7304	0
6394	0
1376	0
378	0
1446	3780
682	0
312	0
186	0
100	0
1156	0
252	0
122	0
10526	930
2	3
366	0
142	146
1278	0
1579	1
9992	0
72	0
646	0
748	0
4	0
4916	167
770	0
1162	0
339	0
872	0
68	0
1408	0
1546	0
5	19
202	0
1033	5
360	0
762	0
1	1
0	48
39779	0
1372	0
1190	0
410	0
1134	0
352	0
1282	0
4060	0
1034	0
61	0
436	0
788	0
1	1
3330	0
2	0
748	0
1002	0
812	0
3396	0
1440	0
878	0
2	0
648	0
386	0
9198	0
182	0
4464	0
478	0
20	0
0	1
390	0
428	0
1070	0
388	0
920	0
340	0
90	2
402	0
0	180
840	0
442	0
294	0
822	0
454	0
1178	0
407	1
4	0
1	1
430	0
542	0
724	0
526	0
608	0
2	0
1	0
7696	0
0	0
349	0
12	1
252	0
1284	0
1710	0
319	0
1946	0
566	0
2	0
0	466
1980	0
178	0
420	0
802	0
2	2
288	0
218	0
876	0
426	0
0	0
32	0
198	0
3054	0
0	0
0	4
500	0
1042	0
296	0
550	0
1514	0
752	0
324	0
1478	0
1388	0
866	0
1524	0
1910	1102
376	0
2	0
404	0
384	0
6736	0
10744	0
0	0
622	0
983	0
0	0
362	0
1370	0
838	0
0	0
310	0
3942	0
16496	284
478	0
364	0
4	0
348	0
838	0
1028	0
28560	0
1050	0
1906	0
693	0
140	0
920	0
1842	0
806	0
438	0
24	0
3160	0
986	0
168	0
584	0
296	0
3216	0
954	0
142	0
0	0
330	0
95	0
470	0
914	0
1732	2
560	0
872	0
1760	0
400	0
8	142
2	2
625	0
3520	0
0	1
784	0
428	0
730	0
4	0
598	0
88	0
0	0
392	0
2750	0
4	23
1422	0
354	0
638	0
496	0
222	0
1190	0
0	0
1082	0
2	2
78	0
302	0
6	0
416	0
2	1
0	0
1806	0
122	0
1484	0
410	0
4	0
680	0
898	0
532	0
4344	0
1728	0
2	0
490	0
326	0
304	0
3060	0
1100	0
0	0
78	0
0	0
1994	0
174	0
1014	0
2572	0
98	0
2720	0
1242	0
446	0
2604	0
166	0
356	0
2	0
1381	0
332	2
60	0
10	0
406	0
330	0
2080	0
2	0
12	0
2302	0
956	0
802	0
688	100
1610	548
1542	0
250	0
536	0
2072	0
3728	0
206	0
500	0
156	0
930	0
1066	0
656	0
398	0
136	0
216	0
3882	0
1186	0
671	0
56	3
54	0
586	0
628	0
0	0
192	0
825	3
292	0
364	0
152	0
62	1216
82	0
1000	0
618	0
448	0
812	0
10298	0
190	0
196	0
408	0
2926	0
1322	0
124	0
944	0
0	0
300	0
14122	0
1084	0
1094	0
805	1
388	0
336	0
113	0
144	0
119	0
118	0
24	0
4210	0
11454	0
1152	0
14	374
220	0
0	0
12	0
628	0
512	0
342	0
2178	0
1426	0
508	0
0	0
30	0
3964	70
588	0
876	0
5768	0
6	1
518	0
762	0
2226	28
1198	0
242	0
3544	0
776	0
7087	277
905	3
1740	0
168	0
372	0
280	0
2	2
554	0
0	0
272	0
532	0
246	0
1292	0
1968	0
238	0
374	0
1614	0
754	0
544	0
3372	2
48	0
234	0
216	0
542	0
556	0
1370	0
252	0
168	0
14850	4
4074	1136
65	0
794	0
618	0
492	0
906	0
0	0
6130	2738
1040	0
350	0
778	0
2648	0
0	0
2092	0
738	0
2100	0
266	0
2270	0
470	0
932	276
623	0
1234	0
126	0
2150	0
26	0
4220	0
4102	2
876	0
638	0
662	0
720	0
4	168
1210	0
544	0
5542	0
990	0
678	0
6	0
1638	0
758	0
636	0
3812	0
1192	0
4	1
188	0
3228	0
106	0
115	0
852	0
250	0
2	0
2514	0
2282	0
76	0
1114	0
968	0
794	0
2	0
72	0
18	0
1314	0
284	0
298	0
1078	0
7978	0
6816	2
566	0
626	0
1380	0
624	0
10	23
376	0
3	0
428	0
2432	0
1078	0
0	21
318	0
4406	0
43	0
252	0
1646	0
2036	0
906	0
86	0
515	0
0	10
2566	0
1060	0
2	0
808	0
7990	0
159	0
423	0
966	0
902	0
4	0
2470	0
40	0
276	0
546	0
156	0
534	0
0	1
2298	0
3186	1274
1202	0
7724	0
424	0
192	0
892	0
862	0
690	0
2310	0
864	0
1038	0
992	0
292	0
1168	0
334	0
240	0
0	0
560	0
424	0
1192	0
0	3736
8	1
616	0
2	0
4	0
0	4
130	0
202	0
1268	0
102057	262
719	1
1444	0
1230	0
8	0
1956	0
832	0
1338	2
902	0
1072	0
2448	0
5096	0
1834	0
320	0
172	0
416	0
612	0
1102	0
276	0
68	0
4514	0
0	19
0	0
490	0
3106	0
390	0
118	0
5390	0
15	2
336	0
1828	0
654	0
364	0
298	0
538	0
10090	0
8	0
754	0
6	0
1210	0
250	0
50	0
3402	4
264	0
2264	0
736	0
456	0
4	0
4	0
398	0
269	0
328	0
2	0
2	0
333	1
4	1
51	0
311	1
2582	0
2	0
132	0
6	96
2826	0
0	0
344	0
2396	11214
0	0
990	0
416	0
1370	0
4910	0
328	0
818	0
196	0
1650	0
174	0
196	0
2	0
64	0
1610	0
206	0
2212	44
222	0
8	2
488	0
2	2
614	0
250	0
3242	0
150	0
2	0
310	0
32	0
26	376
1594	0
1666	0
724	0
621	0
700	0
846	0
140	0
308	0
475	0
562	0
860	0
340	0
2784	0
620	0
5909	5
558	0
615	0
728	0
54	0
0	0
10038	1090
666	0
902	0
986	0
18	288
288	0
1	1
2086	352
324	0
1926	0
2046	0
572	0
1306	84
1260	0
1732	0
272	0
1068	0
0	0
136	0
30	0
0	0
600	0
294	0
3010	0
481	0
417	1
708	0
1024	0
1478	100
5075	0
1170	0
1166	0
184	0
2118	0
254	0
13454	0
628	0
336	0
481	1
8	0
578	0
294	0
110	0
816	0
1308	0
4	3
1508	0
202	0
1536	0
360	0
380	0
2128	0
518	0
192	0
1351	1
138	0
1	5
270	0
540	0
1094	0
294	0
0	0
102	0
6	0
65	6
752	0
508	0
35	100
1460	0
0	0
190	94
72	0
2260	0
2	0
724	0
5984	0
300	0
364	0
4020	0
996	0
3802	4
824	0
5158	0
3004	0
382	0
1122	0
190	0
398	0
0	0
1104	0
2	48
694	0
378	0
58	0
8038	0
304	0
580	0
474	0
172	0
0	10
2448	0
416	144
894	0
418	0
372	0
314	0
40	12224
104	0
6	0
890	0
4176	0
498	0
592	0
2756	0
20	48
10	0
322	0
2428	0
646	0
335	0
1500	0
0	0
818	0
5010	308
360	0
2142	0
4	0
436	0
218	0
2546	0
896	0
4574	0
910	0
0	2
906	0
2837	1
590	0
254	0
712	0
494	0
0	0
952	0
604	988
0	0
196	0
6806	0
286	0
2981	0
718	0
10334	0
160	0
486	0
606	0
768	0
728	0
758	0
0	0
470	0
882	0
156	0
380	0
528	0
1086	0
4	0
4706	4
80	144
476	0
400	0
336	0
2	8
1246	0
848	0
278	0
638	0
446	0
0	0
896	0
700	0
416	0
1762	0
380	0
2	0
1246	0
128	0
162	0
136	0
10	1
996	0
1	0
0	0
266	0
648	0
0	0
202	0
554	0
4	6
1036	0
154	0
222	0
1052	0
67	0
76	0
793	1
486	0
696	0
102	0
10	0
1668	0
274	0
3458	0
