UniqueCount	AmbigCount
136	0
0	0
212	0
58	0
790	0
254	0
6	1
1104	0
262	0
66	0
460	0
438	0
10	0
204	0
851	0
1686	0
206	0
770	0
0	0
130	0
0	0
1358	0
28	0
242	0
382	0
300	0
12	0
566	0
388	6464
5	10
368	0
0	0
476	0
494	0
451	0
2455	0
0	0
736	0
260	0
3162	396
14	0
162	0
854	0
490	0
816	0
84	0
520	0
0	0
292	0
120	0
0	1
8	0
218	0
810	0
583	0
90	0
4260	0
11	4
388	0
90	0
2	0
0	0
230	0
0	0
3662	0
416	0
1262	0
46	0
1302	0
136	0
498	0
6	0
236	0
0	0
230	0
354	0
172	0
0	0
1954	0
210	2
530	0
628	0
6	2
1324	0
312	0
282	0
219	0
2	0
0	20
168	0
190	0
632	0
2	12
248	0
1	0
0	0
246	0
430	0
4	248
1283	1
189	0
208	0
824	0
32	126
1412	0
412	0
340	0
758	0
98	0
154	0
33	0
398	0
36	0
182	0
52	0
1498	0
1416	0
282	0
118	0
6	0
296	272
288	500
442	0
817	1
712	0
1050	0
1881	5
0	0
238	0
986	18
416	0
362	0
376	0
346	0
0	0
224	0
208	0
588	0
1152	0
592	0
326	0
186	0
214	0
394	0
0	0
296	0
3578	20
489	0
105	0
0	1
212	0
0	0
14	0
492	0
148	0
514	0
200	0
328	0
6	0
0	0
290	0
0	0
302	0
2538	0
2639	3
296	0
332	0
444	0
4	1
6	0
22	0
2830	0
2	0
404	0
82	0
307	1
16	0
47242	0
272	0
94	0
388	0
369	0
786	2256
514	0
62	0
500	0
19	0
7998	0
267	1
0	0
622	0
2078	0
1529	0
4898	0
1026	0
374	0
0	0
174	0
238	0
150	0
1064	0
988	0
154	0
264	0
960	0
134	0
638	0
328	0
3	5
670	0
0	0
646	0
2	0
968	0
22	0
0	0
270	0
1	1
2170	0
242	0
3424	10
2114	0
374	0
96	0
142	0
682	0
748	0
17	0
198	0
164	0
620	0
9	0
414	0
864	0
78	0
650	0
1796	4
498	0
368	0
814	0
224	0
10094	0
0	6
3530	0
372	0
156	0
84	0
426	0
166	0
1108	0
721	0
194	0
14	0
140	0
152	0
42	0
118	0
0	0
50	0
234	0
1094	0
206	0
382	0
118	0
2	15
758	0
398	2
318	0
276	0
890	0
3322	1642
922	0
214	0
66	0
104	0
0	11
2330	0
286	0
153	0
32	0
188	0
1	0
446	0
178	0
238	0
4	4
2150	0
1108	0
227	0
322	0
332	0
8340	0
258	0
0	0
250	0
20	0
21	10
404	0
1226	0
1	2
240	0
672	0
410	0
2429	0
480	0
632	12898
118	0
198	0
1606	0
98	0
454	0
256	0
62	0
130	0
5044	0
68	0
70	0
0	0
2	2
1458	0
0	0
738	0
223	0
1060	0
32	606
64	0
0	2
2	0
103	0
382	0
68	0
6	0
27793	209
160	0
2098	0
124	0
1074	0
2728	2784
430	0
7104	0
770	0
814	0
586	0
338	0
2326	0
148	0
208	0
1052	1160
184	0
2843	1
110	0
522	0
354	0
1106	0
426	0
0	0
268	0
3134	12
306	0
2	0
456	0
462	0
620	0
390	0
74	0
844	0
192	0
76	0
1042	0
1738	252
276	0
264	0
442	0
720	0
2	0
396	0
314	0
192	0
0	0
0	70
0	0
136	0
998	0
494	0
316	0
3114	0
1	0
628	0
140	0
2310	60
1242	0
368	0
186	0
44	0
276	0
0	0
153	0
450	4398
96	0
226	0
776	2
180	0
204	0
642	0
260	0
262	0
74	0
28	0
1470	0
146	0
600	0
659	0
224	0
1940	0
937	0
612	2
4	0
80	0
16	4
424	0
498	0
580	0
940	0
0	392
2	0
128	0
194	0
332	0
0	0
224	0
4	0
266	0
396	2
268	0
366	0
192	0
1556	0
458	0
130	0
226	0
808	0
594	0
0	0
11	4
768	0
60	0
56	24
148	0
7	1
596	0
2	0
356	0
0	0
244	0
1312	0
76	1
438	0
128	0
270	0
44	0
2426	0
1160	4
34	0
448	0
206	0
148	0
316	0
2100	0
164	0
388	0
663	1
126	0
190	0
300	0
27478	0
54	0
140	0
656	0
894	0
2370	9262
128	274
916	0
2464	0
484	0
1588	0
750	0
394	0
0	0
0	18
308	0
160	0
16	0
2462	0
0	0
255	0
13	7
1085	0
2926	126
48	0
1670	0
142	0
212	0
408	0
490	0
0	0
2388	0
212	0
11142	0
259	0
688	0
74	0
2	0
394	0
386	0
986	0
1942	0
134	0
960	0
470	0
222	0
704	0
700	0
44	0
2418	0
396	0
436	0
310	0
154	0
214	0
1030	0
410	0
318	0
0	0
40	0
652	0
1492	0
1924	0
19460	55854
2	50
238	0
206	1
886	0
126	0
238	0
5472	0
2	0
800	0
48	0
390	0
340	0
424	0
212	0
269	0
188	0
744	0
966	0
1165	0
1018	0
2	0
994	0
726	0
356	0
0	285
52	0
6	0
26	0
148	0
426	0
296	0
280	0
1	0
157	0
3258	0
290	0
156	0
330	0
678	0
200	0
6726	0
218	0
124	0
72	0
445	0
120	0
2	0
290	0
352	0
114	0
338	0
138	0
94	0
270	0
527	3
0	0
124	0
282	0
68	0
41	0
0	0
288	0
96	0
344	0
388	0
730	0
524	0
1358	0
24	0
1838	0
898	0
386	0
172	0
76	0
598	60
346	0
336	0
0	228
278	0
284	0
8543	4
1584	0
180	0
276	0
313	1
604	0
1160	0
60	0
756	0
208	0
368	0
280	0
612	0
82	0
424	0
252	0
0	2879
208	0
12996	0
72	0
3708	0
6	0
1490	0
16	3
2032	0
168	0
352	0
504	0
268	0
0	0
2106	0
536	0
50	0
390	0
793	0
74	0
98	0
599	0
197	0
2160	0
208	0
1404	0
250	0
1962	0
0	0
237	1
156	0
442	0
4	0
892	0
490	0
188	0
0	0
8	1
244	0
0	0
346	0
234	0
188	0
4	0
376	0
108	0
228	0
288	0
352	0
422	0
30	0
1286	0
4	0
72	0
152	0
2460	0
64	0
18	0
228	0
216	0
100	0
614	0
338	0
6	0
170	0
164	0
528	0
172	2
2130	0
394	0
436	0
284	0
324	0
2	0
88	34
206	0
17680	0
400	0
128	76
29	64
1390	0
537	0
148	0
114	0
554	0
0	0
434	0
0	0
344	0
154	0
538	0
414	0
94	0
180	0
54	0
118	0
136	0
14	0
114	0
108	0
96	0
6	0
126	58
20	178
24	0
206	0
2	0
138	0
1292	0
14	0
148	0
380	0
462	0
38	0
154	0
2	0
0	2828
386	0
296	0
116	0
186	0
172	80
336	0
3	1
0	0
175	1
852	0
360	0
1490	0
0	2
310	0
392	0
132	0
128	0
214	0
6	2
906	0
696	0
178	0
457	0
182	0
256	0
852	0
5874	0
108	0
678	0
7450	0
24	0
64	0
216	0
474	0
266	0
318	0
258	0
220	0
122	0
122	0
358	0
0	0
322	0
84	0
132	0
416	0
6554	0
0	0
8	0
58	0
4	0
0	0
390	0
154	0
192	228
1031	1
176	0
1198	0
1032	0
2	0
4	0
318	0
12	0
222	0
171	0
24	0
236	0
288	0
136	0
2	85
80	0
706	0
0	0
320	2280
1326	0
362	0
164	0
51001	247
250	186
1012	0
528	0
106	0
74	0
429	1
968	0
212	0
319	1
206	5127
394	0
110	0
350	0
264	0
372	0
88	0
532	0
550	0
1756	115884
194	0
226	0
195	0
0	0
270	0
260	0
163	0
596	0
578	0
96	0
202	0
227	0
242	0
321	1
110	0
168	0
132	0
60	0
20	0
0	0
242	0
3200	0
152	0
66	0
248	0
0	0
2242	0
212	0
1350	0
229	0
1010	0
968	0
132	38
340	0
18	0
150	0
342	0
880	6164
66	0
394	0
126	0
20	0
324	0
857	0
98	0
170	0
92	0
0	0
7678	0
0	2934
208	0
360	0
216	0
550	0
0	0
1014	0
25	0
2	0
0	1
286	2
314	0
262	0
1310	0
2290	0
60	0
362	0
14	0
414	0
1856	0
184	0
160	0
2878	0
354	0
0	15
344	0
50	0
20	0
326	0
420	0
31512	0
534	0
80	0
204	0
604	2
442	0
366	0
526	0
216	0
428	0
10	0
26	0
7724	0
0	0
110	0
740	0
502	0
286	0
94	0
99	0
1166	0
129	0
6	0
914	0
210	0
214	0
10	0
276	0
912	0
158	0
37	0
98	0
1505	0
114	0
8	0
1214	2
196	0
456	0
904	0
217	0
1446	0
0	12
2332	0
70	0
176	0
351	0
26	0
66	176
394	0
1002	0
444	0
128	0
280	0
48	0
460	0
190	178
2	1
224	0
250	0
2151	0
1394	320
1854	1
114	0
96	2718
2	0
386	0
2	0
328	0
86	0
544	0
56	0
728	0
2	0
294	0
356	0
118	0
424	0
12344	0
9	0
440	0
870	0
66	0
0	0
0	2934
302	0
250	0
292	0
0	0
512	0
120	0
662	0
6	0
3702	0
486	0
284	0
358	0
798	0
1402	0
894	0
1398	0
1258	0
378	0
892	0
122	0
948	0
19	12
0	1
196	0
274	0
218	0
186	0
621	0
1466	0
2	2
538	0
110	0
172	0
984	0
534	0
164	0
114	0
946	0
164	0
180	0
326	0
4	0
276	0
449	1
402	0
120	0
424	0
1836	0
328	0
196	0
202	0
814	82
2	0
12	0
26	0
1462	0
572	0
304	0
44	0
308	0
0	0
208	0
560	0
46	0
0	0
348	0
2888	0
7800	0
158	0
125	0
568	0
12	0
96	0
106	0
2	0
188	0
272	0
886	0
1390	674
4	0
2488	0
530	0
5204	0
2484	1778
172	0
168	0
234	0
580	0
116	0
0	0
506	0
438	0
0	0
922	0
394	0
1446	0
706	0
2	0
392	0
10	0
1	0
182	0
64	0
128	0
288	0
604	0
0	0
60	0
136	0
110	0
1085	1
1330	0
0	0
2	0
398	0
744	0
232	0
196	0
5620	0
75	247
2	0
248	0
398	0
4	0
428	0
364	0
66	0
146	0
7336	0
200	0
414	0
390	0
2	2
864	0
460	0
130	0
286	0
2629	0
548	0
2168	0
134	0
487	0
214	0
0	0
172	0
1144	0
492	0
493	326
142	0
111	0
172	0
0	13
558	0
104	0
32	0
160	0
120	0
142	0
4182	0
884	0
0	0
436	0
392	0
780	0
982	0
274	0
358	0
2790	0
2947	0
1714	0
442	0
10	0
248	0
510	0
218	0
158	0
626	0
132	0
196	0
200	0
162	0
454	0
424	0
1058	0
112	0
130	0
126	0
196	0
0	2851
64	0
80	0
744	0
200	0
338	0
126	0
0	16
562	0
7726	0
460	0
2046	0
30	0
0	0
8	0
1196	0
999	7
234	0
220	0
240	0
928	0
516	0
118	0
0	0
0	0
200	0
378	0
265	1
3170	252
12	0
422	0
2	52
0	0
731	2
114	0
118	0
11742	0
446	0
2	0
78	0
236	0
856	0
72	0
928	0
4798	0
70	0
2140	0
210	0
4802	126
171	0
266	0
186	0
234	0
108	0
5944	1138
362	0
547	0
10372	6278
234	0
1742	0
982	0
734	0
26	0
974	0
138	0
58	0
162	0
640	0
0	0
72	0
156	0
180	0
374	0
544	0
1804	0
942	0
2886	0
690	0
712	0
310	0
2772	0
124	0
448	0
1296	0
1	0
134	0
6006	22
570	0
190	0
194	0
178	0
2	1
366	0
212	0
774	0
444	0
650	0
482	0
1712	0
4	218
2818	0
80	0
6	12
344	0
202	0
7949	0
484	0
4	0
136	0
162	0
26	0
288	0
258	0
0	0
3	0
128	0
382	0
82	0
444	0
758	0
568	0
50	0
14	0
3454	0
306	0
510	0
236	0
192	0
1202	0
320	0
176	0
32	3
228	0
2	0
7	0
764	4
134	0
548	0
294	0
0	30
758	0
222	0
366	0
164	0
1286	0
760	0
188	0
1852	0
116	0
2	0
246	0
96	0
5632	436
1262	2
9534	0
0	6
306	0
224	0
390	0
60	0
1098	0
3628	10
1024	0
4650	0
2	24
16	142
226	0
1640	0
506	0
242	0
22	0
192	0
450	0
4	1
92	0
1	1
6	0
680	0
5264	0
614	0
428	0
440	0
0	0
452	0
130	0
304	0
142	0
0	0
254	0
2162	0
718	0
444	0
218	0
1870	10
528	0
3416	2784
506	0
250	0
436	0
405	0
142	0
184	0
2884	0
352	0
228	0
502	0
30	0
728	0
13037	7
842	0
168	0
560	0
192	0
6	0
754	0
258	0
458	0
2	2
304	0
312	0
464	0
118	0
1498	0
0	48
15	0
14	0
910	0
302	0
255	0
314	0
150	257
118	0
0	2
2180	0
1007	0
0	0
570	0
20	0
486	0
278	0
438	0
260	0
4	0
40	0
548	0
204	0
72	0
258	0
210	0
186	0
8	34
730	0
1074	0
72	0
48	356
156	0
48285	0
326	0
460	0
1422	0
354	0
298	0
332	0
336	0
512	0
504	0
18	0
294	0
0	0
0	0
112	0
0	6
276	0
122	0
88	0
4	2
264	0
358	0
0	0
926	0
1068	0
180	0
4	5
2704	10
286	0
334	0
836	0
384	0
164	0
320	0
270	0
352	0
118	0
56	0
78	0
134	0
190	0
1608	7
68	0
1608	0
396	0
0	0
2026	0
36	0
220	0
294	0
120	0
26	0
62	0
6064	516
468	0
602	0
38	58
1078	0
500	0
178	0
104	0
56	194
566	0
0	0
0	0
122	0
558	4
688	3908
354	0
0	2
0	102
676	0
244	0
1336	0
764	2
36	0
812	0
8	0
72	0
672	0
264	0
328	0
1	0
94	0
0	0
536	0
66	0
304	0
414	0
1548	24
0	0
42	0
1930	436
414	0
524	0
628	0
160	0
2778	0
428	0
238	0
268	0
136	0
36	0
2	0
74	0
0	2
278	0
256	0
1422	0
290	0
424	0
0	0
8	0
58	0
32	0
136	0
3492	0
200	0
96	0
9164	0
536	0
0	0
316	0
0	0
456	0
552	0
464	0
7516	0
0	0
574	0
0	0
137	0
848	0
124	0
26	0
186	0
7332	0
2	0
2085	17
192	0
352	0
0	4
282	194
252	0
2218	0
186	0
282	0
640	0
198	0
402	0
688	0
18	0
540	0
0	0
2861	0
234	0
112	0
0	0
202	0
572	0
1210	2878
0	506
254	0
0	0
172	0
584	0
144	0
2042	0
890	0
0	0
240	0
682	0
0	57
203	0
43	0
46	58
0	0
426	0
158	0
384	0
4	26
338	0
320	0
316	0
100	8696
0	17
324	0
304	0
306	0
500	0
428	0
3900	0
0	0
0	362
526	0
1200	0
188	2
428	0
555	0
260	0
98	0
456	0
550	0
96	0
398	0
100	0
242	0
2898	0
516	0
392	0
1976	0
58	0
10	0
902	0
454	0
0	0
728	0
1388	0
380	0
88	0
402	0
68	0
1956	0
262	0
198	0
248	0
244	0
198	0
134	0
2166	0
172	0
142	0
2864	0
82	0
416	0
244	0
6006	0
1626	0
134	0
420	0
36	1
140	0
388	0
112	0
378	0
1212	0
0	0
338	0
0	0
124	0
798	0
188	0
232	0
225	0
948	0
24	0
0	0
617	0
0	0
686	2
218	0
157	0
168	0
1912	0
2516	0
0	0
62	0
6	0
1152	0
346	0
182	28
12	0
176	0
8	0
402	0
1272	0
140	0
2484	0
186	0
534	0
368	0
636	0
22274	24432
460	0
452	0
428	0
0	0
236	474
2623	0
2	0
508	0
188	0
7354	0
212	0
170	0
28768	0
1142	0
7724	0
170	0
330	0
86	0
184	0
582	0
0	0
624	0
124	0
246	0
982	0
222	0
722	0
368	0
408	0
350	0
2629	0
392	0
658	0
0	0
202	0
214	0
1936	0
0	1
238	0
110	0
492	0
40	208
1984	0
106	0
0	2
3048	0
96	15244
356	0
148	0
118	0
264	0
470	0
622	0
341	0
162	0
150	0
82	0
124	0
842	0
276	0
2382	0
780	0
156	0
0	0
326	0
588	0
327	1
101	0
2	0
724	0
3	0
336	0
152	0
0	0
2	0
266	0
134	0
6	0
174	0
0	0
432	0
5	37
190	0
3334	1280
52	0
1273	0
526	0
2	1
160	0
6	2
0	2352
0	4
368	0
0	1
10	0
610	0
331	0
78	0
232	0
292	0
1394	0
0	0
1478	2
64	0
0	0
110	0
140	0
12	0
3480	0
142	0
4	0
524	0
0	0
120	46
46	0
2926	0
1678	0
6	0
3	2
47	26
746	0
1079	0
180	0
38	0
679	0
4	2
594	22
506	0
664	0
2503	3
850	0
52	0
22	0
4	0
162	0
410	0
2254	0
694	0
170	0
140	0
480	0
61	0
968	0
915	1
76	0
314	0
0	1
278	0
1954	0
308	0
566	0
234	0
646	0
1698	0
172	0
12	35
198	0
244	0
60	0
9526	0
670	18
840	0
464	0
6	10
100	0
452	0
112	0
0	0
226	0
220	0
450	0
216	0
162	0
1056	0
550	0
494	0
65	0
182	0
696	0
562	0
302	546
1218	0
43	16
80	0
660	0
90	0
410	0
98	0
158	0
588	0
254	0
354	0
32	0
34	0
664	0
238	0
1426	0
232	0
3410	0
0	0
252	0
1570	6462
296	0
374	0
328	20
91	26
24	0
32	0
300	0
25732	0
236	0
18	0
364	0
120	0
1678	0
466	0
322	0
92	0
358	0
810	0
520	0
1714	115884
0	5
124	0
254	94
388	0
534	0
12	0
48	2
655	0
126	0
680	0
374	0
614	0
0	4
536	0
1135	0
2472	0
314	0
252	0
3292	0
776	0
2906	0
12	100
88	0
28	0
1352	0
368	0
2	0
13157	0
11898	0
0	0
0	144
148	0
174	0
0	0
684	0
23629	510
0	8
204	0
12	0
262	0
312	0
544	0
324	0
682	0
2	0
1584	0
776	0
806	0
242	0
116	0
2	0
12	0
66	0
442	0
192	0
10342	0
352	0
102	0
478	0
138	0
886	0
264	0
320	0
226	0
4187	0
183	0
88	0
202	0
12	0
486	0
150	0
706	0
420	0
208	0
40	0
300	0
8	0
62	0
102	0
164	152
1142	0
135	0
8260	0
10930	0
178	0
156	0
1210	3836
500	0
272	0
104	0
56	0
666	0
126	0
60	0
9666	792
0	2
260	0
114	96
622	0
674	0
9812	0
88	0
420	0
526	0
20	0
2027	326
214	0
408	0
321	0
359	0
10	0
456	0
626	0
15	17
206	0
854	6
232	0
360	0
0	0
0	34
46551	0
712	0
554	0
104	0
344	0
202	0
546	0
5019	0
444	0
44	0
308	0
315	0
9	3
4072	0
0	0
5734	0
514	0
371	1
1466	0
532	0
402	0
0	0
354	0
290	0
3098	0
202	0
2253	0
182	0
14	0
4	1
326	0
186	0
326	0
272	0
486	0
192	0
62	0
415	0
0	112
194	0
276	0
304	0
326	0
162	0
382	0
237	1
2	0
5	7
140	0
766	0
462	0
362	0
190	0
1	1
1	0
2578	0
0	0
116	0
0	0
226	0
736	0
1722	0
1714	0
1256	0
368	0
4	0
382	20
528	0
96	0
449	0
739	0
0	0
258	0
180	0
512	0
308	0
6	0
50	0
116	0
1324	0
0	1
8	58
340	0
500	0
138	0
454	0
550	0
1142	0
258	0
932	0
912	0
330	0
1594	0
2252	1538
182	0
6	0
172	0
286	0
3788	0
4714	0
0	0
250	0
300	0
2	0
176	0
604	0
316	0
0	0
136	0
2454	0
4810	94
358	0
286	0
6	0
268	0
644	0
548	0
26388	0
348	0
2318	0
218	0
96	0
684	0
428	0
1466	0
418	0
78	0
1220	0
634	0
146	0
350	0
174	0
1346	0
3134	0
104	0
0	4
304	0
27	0
256	0
132	0
711	2
314	0
396	0
2497	0
100	0
2	26
0	1
342	0
3290	0
0	0
600	0
214	0
474	0
24	2
282	0
88	0
0	0
372	0
986	0
2	22
430	0
304	0
498	0
50	0
366	0
649	0
4	0
446	0
0	2
70	0
124	0
4	0
240	0
0	1
0	0
828	0
76	0
1296	0
400	0
5	1
414	0
366	0
198	0
2396	0
1136	0
0	0
222	0
118	0
186	0
2494	0
618	0
0	0
42	0
0	0
976	0
134	0
408	0
1562	0
116	0
1598	0
424	0
482	0
1192	0
38	0
278	0
4	0
1044	0
183	1
42	0
6	0
204	0
215	0
794	0
201	0
10	0
1630	0
436	0
1054	0
468	78
912	474
1082	0
118	0
232	0
948	0
1664	0
524	0
738	0
182	0
548	0
622	0
406	0
230	0
60	0
218	0
4076	0
682	0
524	0
40	1
14	0
312	0
172	0
0	0
182	0
386	0
48	0
362	0
80	0
20	606
1946	0
756	0
340	0
228	0
468	0
9758	0
32	0
66	0
372	0
1210	0
220	0
108	1
334	0
16	0
248	0
3026	0
842	0
734	0
364	0
170	0
130	0
516	0
32	0
57	0
58	0
15	1
1775	0
3114	0
794	0
4	124
126	0
6	0
6	0
470	0
244	0
416	0
2526	0
566	0
438	0
4	0
74	0
5234	104
372	0
452	0
23250	0
8	0
518	0
456	0
2576	24
410	0
142	0
1722	0
945	0
5366	256
644	0
648	0
180	0
456	0
178	0
0	3
242	0
4	0
130	0
298	0
84	0
312	0
1458	0
274	0
188	0
992	0
902	0
392	0
3510	0
8	0
206	0
76	0
264	0
470	0
1044	0
112	0
64	0
6616	2
6428	1638
1190	0
258	0
484	0
372	0
608	0
0	0
5616	5034
626	0
266	0
438	0
1120	0
0	0
746	0
374	0
1172	0
176	0
1424	0
264	0
940	532
450	0
536	0
76	0
693	0
16	0
4974	0
7334	32
426	0
484	0
288	0
308	0
24	2847
1828	0
302	0
302	0
694	2
256	0
2	0
620	0
228	0
244	0
1030	0
610	0
0	3
178	0
2236	0
74	0
106	0
364	0
172	0
0	0
2168	0
2206	0
94	0
506	0
314	0
402	0
6	0
74	0
52	0
1280	0
160	0
202	0
1090	0
10178	0
5662	4
496	0
300	0
856	0
356	0
2	5
140	0
0	0
220	0
898	0
544	0
0	11
134	0
3144	0
74	0
130	0
1080	0
640	0
384	0
124	0
162	0
0	8
790	0
2034	0
0	1
776	0
5894	0
161	0
332	0
774	0
310	0
2	0
3166	0
32	0
156	0
300	0
184	0
252	0
0	0
854	0
4108	1778
502	0
2334	0
250	0
150	0
424	0
384	0
256	0
1944	0
402	0
422	0
270	0
108	0
362	0
270	0
214	0
0	0
192	0
426	0
382	0
0	441
8	0
618	0
24	0
0	1
0	10
108	0
84	0
656	0
75878	142
375	1
1100	0
976	0
18	0
226	0
614	0
1201	3
572	0
980	0
1710	0
4136	0
1174	0
290	0
4	0
288	0
276	0
686	0
242	0
50	0
5176	0
0	11
0	0
126	0
2074	0
68	0
225	0
4348	0
20	0
222	0
936	0
594	0
330	0
145	1
192	0
7666	0
10	1
356	0
2	0
600	0
208	0
30	0
2748	0
136	0
2028	0
354	0
176	0
0	0
1	0
258	0
165	0
406	0
0	0
8	0
376	2
8	1
10	0
272	2
1626	0
12	0
90	0
2	50
872	0
0	0
230	0
2080	9262
1	0
311	1
114	0
968	0
1840	0
236	0
760	0
114	0
3289	0
196	0
148	0
0	1
6	0
788	0
78	0
1002	246
64	0
6	1
250	0
0	0
354	0
180	0
6536	0
126	0
14	0
437	0
18	0
0	126
816	0
1698	0
354	0
326	0
444	0
350	0
116	0
198	0
75	0
382	0
380	0
192	0
1572	0
370	0
4056	4
318	0
214	0
356	0
52	0
1	0
9530	1148
954	0
260	0
1374	0
40	366
172	0
0	0
754	168
242	0
1130	0
2040	0
342	0
442	58
1164	0
2220	0
276	0
594	0
0	0
76	0
38	0
0	0
208	0
182	0
1640	0
280	0
256	0
590	0
504	0
502	36
149	0
526	0
782	0
74	0
742	0
74	0
3056	0
420	0
142	0
365	3
18	0
266	0
132	0
114	0
444	0
692	0
6	0
870	0
70	0
1922	0
238	0
174	0
800	0
242	0
78	0
767	1
30	0
13	4
242	0
642	0
400	0
122	0
0	0
44	0
24	0
28	2
426	0
332	0
68	199
934	0
0	0
431	298
34	0
1171	0
2	0
446	0
2682	0
294	0
240	0
3266	0
438	0
1672	6
604	0
4149	0
2665	0
396	0
336	0
88	0
148	0
0	0
432	0
2	48
578	0
214	0
32	0
15202	0
184	0
305	0
186	0
154	0
0	8
3386	0
244	62
810	0
442	0
582	0
96	0
4	12420
60	0
4	0
604	0
1364	0
258	0
480	0
1360	0
50	42
0	0
190	0
1756	0
274	0
208	0
500	0
0	0
212	0
5864	320
396	0
1044	0
33	2
268	0
100	0
720	0
838	0
3540	0
752	0
16	24
490	0
1195	3
288	0
162	0
405	0
168	0
0	0
356	0
186	532
8	0
94	0
390	0
112	0
1692	0
334	0
5412	0
42	0
230	0
412	0
312	0
434	0
376	0
0	0
145	0
822	0
82	0
294	0
308	0
405	0
12	0
4078	0
60	62
222	0
288	0
192	0
2	8
580	0
312	0
184	0
336	0
246	0
0	0
202	0
708	0
175	0
1708	0
48	0
0	0
1856	0
86	0
98	0
86	0
2	0
377	0
4	0
6	0
126	0
352	0
0	2
188	0
422	0
4	0
826	0
98	0
144	0
598	0
130	0
0	0
2888	0
412	0
394	0
118	0
0	0
776	0
184	0
4390	0
2088	0
248	0
152	0
2162	64
904	274
1	0
96	0
0	0
108	0
0	0
10	0
0	6
730	0
1036	0
436	0
808	0
872	0
82	152
178	0
758	0
298	0
562	0
4	12
464	0
132	0
0	0
0	0
56	0
0	0
1346	0
1634	0
641	0
664	0
0	1
562	0
0	14
700	0
304	0
882	0
334	0
254	0
420	0
1238	4
502	0
152	0
0	0
4238	246
6	0
164	0
184	0
34	0
318	0
462	0
380	0
572	0
49	0
474	0
226	0
10	0
36	106
141	0
482	0
10	0
792	0
288	0
1542	0
286	0
234	0
1	46
1851	3
2	0
476	0
1356	0
772	0
568	0
522	0
293	0
174	0
58	0
72	0
16	0
124	0
146	0
936	0
440	0
466	0
192	0
346	0
842	0
519	1
2324	0
114	0
