UniqueCount	AmbigCount
78494	0
804	0
32	0
936	0
822	0
1832	5866
386	0
158	0
582	0
164	0
750	0
515	1
0	0
1016	0
2286	0
4292	0
12952	0
1990	0
928	0
0	0
413	0
705	0
274	0
2552	0
1026	0
368	0
786	0
5512	0
280	0
2748	0
1846	0
5	4
1144	0
0	0
2274	0
4	0
4042	0
28	0
2	0
592	0
4	0
5684	2
722	0
3199	3
2888	0
814	0
1188	0
420	0
950	0
989	1
4	0
448	0
362	0
1298	0
24	0
1114	0
604	0
127	0
1416	0
5433	3
1152	0
973	1
1565	0
332	0
30272	0
0	44
2020	0
808	0
584	0
166	0
1500	0
438	0
618	0
1300	0
478	0
14	0
568	0
460	0
92	0
856	0
8	0
128	0
464	0
2422	0
310	0
911	0
408	0
4	108
480	0
763	1
922	0
464	0
1350	0
6502	3202
1828	0
638	0
232	0
408	0
0	6
4426	0
932	0
364	0
8	0
544	0
0	0
1304	0
1012	0
570	0
20	10
7146	2
5748	0
594	0
934	0
402	0
13446	0
698	0
4	0
692	0
12	0
178	12
762	0
848	0
0	1
644	0
1198	0
836	0
2130	0
1458	0
1330	30800
420	0
1142	0
5048	0
120	0
624	0
596	0
268	0
1125	1
14733	0
124	0
48	0
2	1
0	0
3084	0
2	0
2068	0
642	0
2500	0
56	568
138	0
2	0
0	0
417	0
1900	0
238	0
26	0
20755	75
540	0
3684	0
186	0
3113	0
7520	5708
1130	0
5539	0
2270	0
1158	0
1002	0
1390	0
630	0
346	0
304	0
1972	3286
338	0
6027	1
314	0
1062	0
752	0
1186	0
550	0
0	1
540	0
8468	10
706	0
0	0
1516	0
876	0
714	0
1552	0
212	0
1454	0
280	0
286	0
2822	0
5436	1106
578	0
1144	0
1160	0
3086	0
8	0
1598	0
608	0
260	0
0	4
0	622
4	0
390	0
1400	2
1546	0
1248	0
12936	0
0	0
6151	5
392	0
6490	140
2186	0
1344	0
450	0
96	0
364	0
0	0
424	0
572	4432
199	0
562	0
1963	3
390	0
608	0
972	0
654	0
1044	0
46	0
78	0
2684	0
490	0
1349	1
1936	0
635	1
5822	6
2778	0
1174	2
10	0
50	0
14	0
766	0
2022	0
1422	0
3036	0
0	504
0	0
122	0
397	0
1137	0
0	0
502	0
0	0
454	0
1027	1
460	0
754	0
594	0
3151	0
1666	0
856	0
704	0
4740	0
1086	0
173	0
16	1
2622	0
530	0
106	14
486	0
10	1
676	0
20	0
1494	0
0	0
656	0
2832	0
290	6
1862	0
96	0
1314	0
242	0
7932	0
1717	3
21	0
1324	0
452	0
482	0
1088	0
4816	0
548	0
988	0
752	2
526	0
690	0
790	0
33468	0
236	0
125	0
1796	0
932	0
5476	24266
136	302
3786	0
4744	0
3106	0
2162	0
1990	0
1028	0
4	0
0	40
744	0
594	0
20	0
1788	0
4	0
534	0
2	0
2016	0
9294	300
130	0
2810	0
588	0
314	0
1212	0
1128	0
0	1
5498	0
598	0
11484	0
926	0
2862	0
140	0
10	0
418	0
810	0
1626	0
4130	0
318	0
1814	0
1192	0
564	0
1826	0
1008	0
120	0
3052	0
1292	0
992	0
670	0
121	0
228	0
1006	0
464	0
974	0
0	0
540	0
482	0
1490	0
3600	0
40832	83364
0	0
526	0
613	1
3112	0
182	0
694	0
9538	0
2	0
1530	0
1235	0
1050	0
748	0
652	0
549	0
542	0
544	0
2194	0
794	0
1092	0
1492	0
0	0
1572	0
1718	0
8	0
0	180
132	0
14	9
114	0
648	0
1370	0
1470	0
514	0
0	0
420	0
2694	0
692	0
310	0
1018	0
758	0
738	0
13098	0
294	0
378	0
154	0
944	0
324	0
24	0
866	0
932	0
240	0
1054	0
330	0
108	0
1212	0
1101	1
4	0
120	0
480	0
497	0
60	0
0	0
899	0
84	0
1282	0
488	0
790	0
1604	0
1596	0
234	0
1240	0
3776	0
848	0
708	0
200	0
1150	140
498	0
990	0
0	492
706	0
798	0
21652	4
17870	0
494	0
524	0
985	0
2398	0
5892	0
0	0
3988	0
272	0
797	0
1156	0
1334	0
270	0
1274	0
664	0
0	22412
568	0
14452	0
26	0
2750	0
329	0
2299	0
42	8
3022	0
444	0
642	0
5856	0
502	0
0	0
260	0
1422	0
83	0
338	0
2178	0
162	0
380	0
1842	0
408	0
5488	0
515	0
4398	0
574	0
14352	0
6	0
252	0
252	0
1018	0
2	0
2270	0
1354	0
364	0
0	0
0	0
620	0
4	0
1090	0
434	0
454	0
40	0
1405	0
384	0
446	0
1090	0
1030	0
1216	0
36	0
3308	0
0	0
266	0
1024	0
79	0
138	0
88	0
934	0
824	0
342	0
1506	0
814	0
8	0
412	0
554	0
747	0
458	0
962	0
1366	0
1778	0
704	0
627	0
6	0
0	0
238	0
18890	0
1170	0
636	382
27	92
2322	0
880	0
228	0
304	0
2114	0
0	0
1108	0
16	0
914	0
332	0
1638	0
1164	0
106	0
416	0
204	0
288	0
390	0
6	0
466	0
364	0
288	0
36	0
366	172
34	284
22	0
384	0
0	0
520	0
6552	0
24	0
674	0
922	0
1027	0
68	0
554	0
0	0
0	21896
1554	0
832	0
372	0
486	0
2794	468
984	0
2	0
0	0
370	0
2708	0
808	0
2496	0
0	0
294	0
1438	0
410	0
450	0
762	0
11	5
1264	0
806	0
512	0
1620	0
324	0
608	0
1572	0
8698	0
360	0
1624	0
14404	0
44	0
170	0
988	0
1286	0
808	0
862	0
390	0
260	0
174	0
826	0
718	0
0	0
702	0
476	0
229	0
1192	0
6594	0
0	0
24	0
104	0
12	0
0	0
1264	0
454	2
446	492
2594	4
574	0
2236	0
2354	0
2	0
133	0
858	0
42	0
836	0
924	0
106	0
846	0
426	0
189	0
6	50
252	0
1948	0
2	0
508	4162
2761	0
1018	0
246	0
62885	167
518	424
2718	0
946	0
366	0
306	0
2277	1
2012	0
742	0
516	0
52	13456
812	0
198	0
476	0
572	0
790	0
218	0
1032	0
2334	0
6190	186519
784	0
306	0
832	0
2	0
772	0
738	0
904	0
1374	0
1226	0
256	0
672	0
620	0
524	0
1490	6
394	0
1462	0
202	0
556	0
70	0
1	0
216	0
3144	0
438	0
262	0
1410	0
0	3
4750	0
502	0
4590	0
424	0
1157	0
1412	0
200	54
968	0
62	0
300	0
850	0
3044	17584
104	0
564	0
256	0
414	0
1278	0
1860	0
314	0
624	0
82	0
0	0
23270	0
2	21625
578	0
654	0
444	0
1713	0
0	0
2300	0
80	0
35	1
0	1
581	0
1124	0
586	0
3128	0
5182	0
190	0
678	0
0	0
382	0
2096	0
336	0
330	0
1876	0
886	0
0	108
1040	0
112	0
40	0
1096	0
1008	0
34996	0
608	0
648	1
614	0
1149	1
2126	0
1096	0
1424	0
618	0
884	0
6	0
126	0
6309	0
2	0
214	0
1492	0
870	0
1002	0
266	0
288	0
2092	0
264	0
32	0
2150	0
588	0
808	0
44	0
700	0
2456	0
321	0
5	0
144	0
3644	0
442	0
32	0
2378	0
294	0
998	0
1964	0
80	0
3482	0
0	12
5070	0
264	0
280	0
1190	0
46	0
0	6
1308	0
2460	0
1184	0
554	0
892	0
196	0
860	0
316	284
0	0
2942	0
802	0
3758	0
2630	690
2897	1
91	0
494	3318
4	0
844	0
4	0
1334	0
488	0
804	0
121	0
1694	0
1	0
826	0
1364	0
236	0
1318	0
7752	0
35	0
1110	0
2446	0
390	0
788	0
0	20871
1116	0
758	0
602	0
0	0
2280	0
323	0
1820	0
6	0
11366	0
918	0
1170	0
970	0
1874	0
2916	0
3294	0
9807	1
2658	0
1570	0
1630	0
532	0
2602	0
42	64
6	1
390	0
544	0
500	0
452	0
1018	0
2826	0
2	1
1742	0
378	0
307	0
1358	0
1972	0
458	0
412	0
1772	0
366	0
646	0
694	0
10	0
816	0
1797	5
744	0
254	0
1268	0
1028	0
380	0
790	0
680	0
2460	314
0	0
26	0
58	0
3551	0
916	0
798	0
20	0
804	0
0	0
630	0
1996	0
136	0
0	0
1132	0
3084	0
6770	0
294	0
254	0
1852	0
28	0
230	0
259	0
2	0
390	0
882	0
2192	0
1534	994
2	0
308	0
1506	0
4856	0
3218	1774
368	0
312	0
528	0
1467	0
642	0
6	0
1666	0
1730	0
0	0
5210	0
384	0
3570	0
2274	0
4	0
700	0
8	1
0	0
244	0
192	0
768	0
1028	0
1366	0
0	0
130	0
538	0
108	0
2593	1
2964	0
2	0
4	0
746	0
1276	0
552	0
708	0
4734	0
63	118
0	0
572	0
1020	0
6	0
568	0
650	0
140	0
662	0
20384	0
696	0
1406	0
1345	1
4	1
1786	0
1312	0
426	0
744	0
6456	0
1756	0
21362	0
0	0
1058	0
504	0
0	0
462	0
2966	0
1090	0
5082	496
484	0
550	0
426	0
0	8
1470	0
346	0
9	0
412	0
312	0
548	0
5264	0
1048	0
0	0
1154	0
1030	0
2980	0
2160	0
572	0
1638	0
6816	0
9434	0
2573	0
740	0
12	0
594	0
1066	0
3629	0
764	0
984	0
404	0
368	0
404	0
326	0
1414	0
1078	0
1546	0
236	0
292	0
226	0
694	0
0	20219
92	0
56	0
1332	0
252	0
1046	0
492	0
0	258
1508	0
8380	0
1326	0
5590	0
10	0
0	0
24	0
2683	1
1050	6
844	0
548	0
620	0
2278	0
1420	0
250	0
0	1
0	0
406	0
736	0
685	1
9998	1308
20	0
968	0
0	538
0	0
1761	5
50	0
491	0
26888	0
550	0
0	0
330	0
430	0
2718	0
18	0
1632	0
12370	0
174	0
3890	0
582	0
11020	300
418	0
918	0
492	0
604	0
248	0
13972	3064
544	0
2460	0
15848	8624
374	0
5553	0
2414	0
1424	0
18	0
4222	0
650	0
164	0
487	0
1114	0
0	5
248	0
388	0
244	0
976	0
2010	0
6782	0
1666	0
2390	0
1678	0
3392	0
1704	0
8794	0
574	0
886	0
3470	0
2	0
840	0
4786	64
1255	0
322	0
462	0
440	0
2	0
664	0
208	0
1962	0
958	0
1321	1
1304	0
4872	0
18	362
3297	0
494	0
20	14
398	0
513	0
5014	0
1854	0
2	1
316	0
358	0
8	0
598	0
668	0
0	0
1	0
270	0
1060	0
130	0
1144	0
702	0
2310	0
308	0
50	0
4352	0
856	0
1152	0
708	0
488	0
2082	0
454	0
526	0
69	0
608	0
0	0
39	0
942	2
368	0
972	0
642	0
0	316
1506	0
410	0
1088	0
318	0
2092	0
2644	0
308	0
4750	0
340	0
0	0
930	0
472	0
14940	968
1610	0
8106	0
0	0
440	0
1254	0
972	0
108	0
1780	0
7428	18
2846	0
16192	0
0	116
12	92
456	0
804	0
1158	0
508	0
56	0
570	0
864	0
2	0
548	0
5	0
2	0
1618	0
4094	0
2206	0
2330	0
1491	0
0	0
1676	0
200	0
672	0
552	0
48	0
578	0
1766	0
2288	0
1004	0
424	0
2263	5
1806	0
8752	5708
2014	0
638	0
1054	0
783	0
620	0
494	0
6406	0
818	0
594	0
1516	0
126	0
2059	0
6119	0
3970	0
436	0
1502	0
505	0
8	0
804	0
732	0
872	0
10	2
796	0
870	0
812	0
420	0
4814	0
6	6
6	0
56	0
2388	0
846	0
400	0
954	0
9	76
234	0
4	0
8322	0
2326	0
0	0
2118	0
32	0
438	0
416	0
736	0
532	0
2	0
64	0
1496	0
334	0
226	0
734	0
368	0
346	0
19	55
1740	0
3222	0
422	0
46	306
212	0
23329	0
762	0
1402	0
3598	0
552	0
748	0
1226	0
576	0
762	0
1510	0
16	0
440	0
0	0
0	1
280	0
0	3434
798	0
292	0
278	0
4	1
276	0
1047	1
0	0
2202	0
1858	0
388	0
4	7
8537	12
818	0
502	0
2054	0
51	0
118	0
650	0
2004	0
1244	0
458	0
106	0
208	0
584	0
496	0
3329	4
320	0
1302	0
896	0
0	0
3052	0
144	0
578	0
830	0
340	0
164	0
64	0
14382	668
1236	0
1202	0
84	172
2460	0
898	0
342	0
204	0
24	150
712	0
6	0
4	0
38	0
2744	10
580	4008
870	0
0	14
0	234
1532	0
762	0
4136	0
1781	5
10	0
2096	0
14	0
196	0
1306	0
846	0
944	0
0	0
196	0
2	0
478	0
150	0
1002	0
1196	0
2898	26
238	0
268	0
6838	968
1024	0
702	0
14	0
302	0
12012	0
1082	0
772	0
712	0
205	1
114	0
2	0
148	0
2	2
430	0
592	0
2674	0
710	0
808	0
0	0
0	0
34	0
21	0
414	0
1112	0
936	0
712	0
30200	0
858	0
0	0
1198	0
86	0
992	0
1288	0
1138	0
18334	0
0	0
1384	0
4	1
80	0
1818	0
162	0
24	0
334	0
19189	6
4	0
558	4
562	0
866	0
46	68
924	422
346	0
1244	0
756	0
640	0
2184	0
394	0
8502	0
1634	0
0	0
1158	0
4	0
4432	0
825	1
170	0
0	0
940	0
836	0
1748	2882
0	4944
608	0
0	1
130	0
1818	0
336	0
4100	0
2448	0
0	0
758	0
1518	0
0	594
552	0
176	0
102	70
2	0
1124	0
416	0
1084	0
2	48
740	0
1096	0
650	0
160	20230
0	4
1258	0
832	0
0	0
1260	0
750	0
8394	0
2	0
0	1302
877	0
3940	0
428	0
864	0
816	0
676	0
110	0
868	0
1552	0
54	0
1306	0
138	0
662	0
4858	0
1534	0
1180	0
5576	0
454	0
0	0
3021	0
1780	0
0	0
1280	0
2008	0
988	0
0	0
2190	0
160	0
5128	0
696	0
610	0
116	0
556	0
660	0
316	0
6166	0
434	0
434	0
4688	0
274	0
932	0
846	0
8958	0
1070	0
146	0
976	0
35	2
452	0
752	0
120	0
834	0
2720	0
0	0
594	0
0	1
248	0
2380	0
74	0
488	0
526	0
1864	0
2	0
2	0
2152	0
2	0
2018	6
450	0
194	0
262	0
4057	0
4870	0
6	0
182	0
2	0
1094	0
2804	0
364	98
4	0
314	0
8	0
254	0
1878	0
338	0
4860	0
406	0
1130	0
828	0
1038	0
13232	33836
700	0
1162	0
1734	0
4	0
556	982
4578	0
1730	0
726	0
512	0
19320	0
260	0
426	0
4686	0
1450	0
5304	0
556	0
696	0
398	0
328	0
1192	0
0	0
2680	0
92	0
596	0
1446	0
794	0
2746	0
580	0
738	0
1074	0
11090	0
1104	0
2570	0
0	2
478	0
434	0
2092	0
2	0
460	0
312	0
1382	0
68	80
3018	0
88	0
0	3
4271	0
298	40468
798	0
322	0
712	0
619	0
984	0
2088	0
169	0
334	0
182	0
130	0
296	0
3231	0
1014	0
4678	0
1484	0
970	0
3	0
670	0
1970	0
814	0
79	0
14	0
2286	0
3	0
456	0
242	0
0	0
36	0
1060	0
364	0
6	0
810	0
0	0
1288	0
10	525
816	0
9422	3068
130	0
87	0
1100	0
1	1
236	0
16	5
70	3054
0	0
314	0
5	1
14	0
2394	0
1450	0
172	0
408	0
784	0
3122	0
2	1
1791	1
124	0
2	0
568	0
416	0
26	0
10080	0
556	0
4	3
1052	0
2	0
702	282
94	0
8770	0
5264	0
8	0
7	0
40	26
1017	0
4426	0
644	0
116	0
2380	0
12	2
8410	64
1052	0
2030	0
4592	10
2714	0
410	0
66	0
6	0
166	0
954	0
5758	0
1948	0
404	0
508	0
1049	1
116	0
1049	0
1995	1
192	0
790	0
0	0
1066	0
4774	0
742	0
1456	0
512	0
2644	0
1882	0
434	0
108	535
1628	0
2764	0
448	0
14926	0
330	14
2010	0
1232	0
4	18
194	0
1118	0
272	0
0	0
578	0
560	0
966	0
562	0
746	0
2686	0
1680	0
1548	0
190	0
396	0
1056	0
1704	0
1148	1938
1920	0
254	136
263	0
1915	1
10	0
846	0
432	0
226	0
1328	0
726	0
866	0
38	0
48	0
872	0
670	0
2804	0
638	0
6022	0
0	0
578	0
3904	16324
795	0
4269	0
576	34
168	44
60	0
70	2
712	0
25090	0
1142	0
22	0
754	0
147	0
1788	0
412	0
1027	0
506	0
852	0
1660	0
2106	0
4	186519
2	5
502	0
2033	322
988	0
1218	0
76	0
94	0
120	0
243	0
1008	0
1314	0
952	0
0	3
2020	0
2166	0
3016	0
704	0
496	0
10720	0
2997	1
4772	0
2	38
194	0
62	0
2226	0
624	0
4	0
19114	0
13206	0
0	0
0	1414
360	0
760	0
4	0
1514	0
37212	892
4	10
492	0
42	0
522	0
658	0
2320	0
1152	0
2774	0
0	0
2600	0
1382	0
842	0
822	0
350	0
4	0
46	0
278	0
1110	0
448	0
6006	0
456	0
215	0
624	0
442	0
2492	0
638	0
694	0
616	0
4324	0
177	0
266	0
604	0
2	0
1736	0
0	0
2364	0
822	0
354	0
836	0
612	0
6	0
174	0
34	0
60	48
2436	0
138	0
19168	0
9178	0
1064	0
354	0
3320	10782
1122	0
430	0
284	0
122	0
1994	0
254	0
94	0
27058	2064
3	2
896	0
90	70
2568	0
1485	1
25228	0
188	0
1322	0
1248	0
18	0
6528	496
642	0
1534	0
660	0
766	0
66	0
1252	0
1716	0
15	35
798	0
1661	9
682	0
686	0
0	0
0	102
23822	0
2158	0
998	0
372	0
776	0
516	0
1536	0
7890	0
1178	0
62	0
844	0
1034	0
9	1
3024	0
0	0
352	0
2400	0
352	0
5470	0
1338	0
1114	0
2	0
1224	0
984	0
9498	0
332	0
5088	0
418	0
190	0
3	1
958	0
602	0
944	0
654	0
1350	0
720	0
216	0
626	0
0	226
1080	0
974	0
688	0
942	0
426	4
1370	0
373	0
8	0
4	6
698	0
396	0
1264	0
628	0
906	0
0	1
0	0
5386	0
0	0
688	0
2	0
434	0
1160	0
2686	0
221	0
1936	0
498	0
5	0
0	78
1494	0
250	0
506	0
816	0
2	2
736	0
316	0
1482	0
1278	0
0	0
36	0
466	0
3802	0
2	0
0	2
630	0
1052	0
270	0
872	0
1622	0
1192	0
550	0
2818	0
1464	0
844	0
2224	0
6646	4094
614	0
0	0
3220	0
866	0
8896	0
11516	0
0	0
484	0
984	0
6	0
427	0
924	0
1146	0
0	0
1036	0
7232	0
16230	562
634	0
556	0
10	0
560	0
970	0
1088	0
23744	0
832	0
1870	0
994	0
208	0
1248	0
1696	0
1690	0
674	0
154	0
3081	0
1946	0
306	0
712	0
568	0
1124	0
438	0
288	0
2	0
916	0
93	0
542	0
3050	0
2262	2
596	0
1118	0
4479	0
208	0
78	142
0	1
760	0
6940	0
4	1
966	0
524	0
1456	0
18	2
776	0
152	0
0	0
558	0
4284	0
4	35
1438	0
922	0
1616	0
312	0
528	0
888	0
2	0
3038	0
4	2
172	0
330	0
6	0
896	0
6	1
2	0
4284	0
176	0
2180	0
290	0
14	2
828	0
786	0
474	0
6946	0
1842	0
4	0
444	0
420	0
474	0
7158	2
1634	0
0	0
134	0
0	0
2194	0
358	0
940	0
4652	0
144	0
2714	0
1603	0
1136	0
4194	0
132	0
368	0
0	0
3806	0
527	1
64	0
38	0
800	0
408	0
1398	0
0	0
14	0
3631	1
1068	0
1426	0
826	116
1848	982
2516	0
356	0
562	0
3024	0
3886	0
314	0
964	0
520	0
1610	0
664	0
1048	0
444	0
140	0
364	0
7860	0
1230	0
1092	0
54	4
78	0
642	0
641	0
0	0
314	0
1551	3
600	0
608	0
214	0
74	1626
1454	0
1154	0
1484	0
336	0
902	0
25210	0
216	0
220	0
810	0
4604	0
562	0
2242	0
1088	0
0	0
442	0
11486	0
2246	0
1428	0
670	0
572	0
304	0
109	0
64	0
188	0
206	0
36	0
4692	0
10498	0
1580	0
28	628
399	0
2	0
22	0
882	0
604	0
954	0
5690	0
1527	0
854	0
2	1
100	0
13110	166
742	0
1266	0
14046	0
8	1
596	0
694	0
2364	26
1278	0
392	0
3440	0
1428	0
15405	612
1173	1
1979	1
572	0
492	0
794	0
2	2
644	0
10	0
266	0
570	0
344	0
1538	0
3394	0
178	0
410	0
2826	0
958	0
962	0
4774	0
4	0
250	0
154	0
568	0
844	0
2842	0
382	0
198	0
17955	6
8702	4082
452	0
726	0
1054	0
674	0
2020	0
2	0
14876	6218
1196	0
544	0
1054	0
2638	0
6	0
1768	0
888	0
2944	0
326	0
3774	0
604	0
3510	1698
1096	0
1162	0
162	0
1826	0
26	0
10876	0
15149	44
1202	0
860	0
1256	0
444	0
14	1832
1930	0
563	1
3228	0
1482	0
968	0
0	0
1688	0
1098	0
592	0
3229	0
1740	0
0	0
362	0
2916	0
104	0
184	0
1014	0
454	0
4	0
3942	0
2078	0
140	0
1954	0
1084	0
1196	0
20	0
86	0
6	0
2006	0
476	0
452	0
1416	0
3750	0
20186	4
906	0
884	0
1944	0
806	0
0	6
486	0
0	0
570	0
4070	0
1226	0
0	6
726	0
9696	0
80	0
550	0
1646	0
1288	0
860	0
286	0
736	0
0	57
3362	0
988	0
3	1
1974	0
8208	0
486	0
1190	0
5216	0
2990	0
4	0
2630	0
91	0
480	0
1060	0
152	0
524	0
0	0
2208	0
3784	1774
986	0
8852	0
908	0
302	0
872	0
1510	0
482	0
1154	0
1112	0
1166	0
962	0
396	0
1120	0
1180	0
518	0
0	0
586	0
638	0
2520	0
0	4576
8	2
1262	0
2	0
12	0
0	2
162	0
338	0
1994	0
130964	962
1042	4
2488	0
1108	0
6	1
2264	0
3124	0
2372	4
880	0
1732	0
2188	0
4670	0
2996	0
674	0
158	0
750	0
894	0
1359	0
314	0
98	0
9150	0
0	5
0	0
634	0
4256	0
288	0
282	0
9930	0
14	1
472	0
1948	0
784	0
620	0
440	0
734	0
14262	0
7	1
1020	0
6	0
766	0
430	0
124	0
7430	0
340	0
4878	0
666	0
876	0
0	0
14	0
676	0
458	0
72	0
0	0
30	0
642	2
8	0
210	0
732	2
2085	0
8	0
152	0
6	144
2914	0
0	0
754	0
4668	24266
2	0
1264	0
358	0
3116	0
4162	0
376	0
1784	0
264	0
6599	0
242	0
116	0
6	2
98	0
1782	0
320	0
3272	488
330	0
2	0
822	0
0	0
940	0
400	0
3950	0
202	0
0	0
618	0
60	0
0	650
1972	0
3704	0
1212	0
728	0
842	0
946	0
280	0
868	0
392	0
764	0
1114	0
466	0
3850	0
920	0
10543	7
686	0
786	0
936	0
44	0
2	0
23770	2450
1701	0
1586	0
5740	0
110	572
434	0
0	1
1978	568
598	0
2334	0
4044	0
888	0
1748	280
2008	0
3024	0
668	0
2470	0
0	0
126	0
36	0
0	0
600	0
412	0
4002	0
750	0
291	1
1916	0
1856	0
296	22
3136	0
1078	0
2228	0
196	0
3260	0
262	0
2026	0
756	0
418	0
700	2
26	0
874	0
598	0
250	0
764	0
1935	0
0	0
1860	0
140	0
2202	0
2091	1
594	0
1874	0
924	0
148	0
2050	0
40	0
8	7
720	0
1424	0
904	0
322	0
0	1
132	0
2	0
156	28
856	0
852	0
40	71
2214	0
0	0
302	174
82	0
2410	0
6	0
2080	0
6254	0
508	0
803	0
8530	0
1224	0
4358	6
912	0
10948	0
8533	14
824	0
1158	0
244	0
386	0
0	0
1890	0
6	140
1214	0
458	0
109	0
11336	0
572	0
872	0
1154	0
236	0
0	57
646	0
490	178
1608	0
440	0
358	0
430	0
818	31772
272	0
2	0
748	0
4515	0
706	0
978	0
2276	0
136	338
10	0
406	0
3282	0
664	0
426	0
1410	0
0	0
996	0
19834	690
654	0
2068	0
20	0
734	0
314	0
1642	0
1098	0
9938	0
1188	0
0	0
1052	0
3864	2
1105	1
276	0
1542	0
756	0
0	0
768	0
798	1314
2	0
